Number_of_casualties,minute,Age_band_of_driver,Number_of_vehicles_involved,Light_conditions,Day_of_week,Types_of_Junction,session,hour,Lanes_or_Medians,Accident_severity
1.0,50.2595655762544,1.77869672876321,1.0,0.0,0.7404344237455966,7.0,1.77869672876321,20.77869672876321,3.0382623050176134,0.0
1.0,50.58640762134014,2.759222864020438,1.0,0.0,0.413592378659854,7.0,2.759222864020438,21.759222864020437,4.345630485360584,0.0
1.0,48.860471761974665,1.0,1.569764119012666,0.0,1.0,7.0,2.709292357037998,21.13952823802533,2.0,0.0
1.0,50.17687017865103,1.5306105359530835,1.0,0.0,0.8231298213489722,7.0,1.5306105359530835,20.530610535953084,2.7074807146041113,0.0
1.0,52.195186749609825,1.0,1.0,0.0,2.3171120497658944,7.0,1.0,19.12192530015607,2.8780746998439293,0.0
1.0,48.361924664799275,1.0,1.8190376676003632,0.0,1.0,7.0,3.4571130028010892,21.638075335200725,2.0,0.0
1.0,50.971979720589495,3.915939161768478,1.0,0.0,0.02802027941050733,7.0,3.915939161768478,22.915939161768478,5.887918882357971,0.0
1.0,49.963669826252946,1.0,1.0181650868735261,0.0,1.0,7.0,1.0544952606205784,20.036330173747054,2.0,0.0
1.0,50.14665418301279,1.4399625490383765,1.0,0.0,0.8533458169872078,7.0,1.4399625490383765,20.439962549038377,2.586616732051169,0.0
1.0,50.617439571272854,2.852318713818563,1.0,0.0,0.3825604287271457,7.0,2.852318713818563,21.852318713818562,4.469758285091418,0.0
1.0075393189151949,50.012565531525325,0.997486893694935,1.002513106305065,0.007539318915194881,1.00502621261013,6.996984272433922,1.0,19.997486893694933,1.997486893694935,0.0
1.0,50.75799001743235,3.2739700522970354,1.0,0.0,0.24200998256765482,7.0,3.2739700522970354,22.273970052297035,5.031960069729381,0.0
2.749038726352358,52.91506454392059,0.41698709121588073,1.5830129087841192,1.749038726352358,2.1660258175682383,6.3003845094590565,1.0,19.41698709121588,1.4169870912158808,0.0
1.0,48.654270919916975,1.0,1.672864540041511,0.0,1.0,7.0,3.018593620124533,21.34572908008302,2.0,0.0
1.0,50.624240894166334,2.872722682499001,1.0,0.0,0.37575910583366634,7.0,2.872722682499001,21.872722682499003,4.496963576665335,0.0
1.0,50.599013789930396,2.7970413697911787,1.0,0.0,0.4009862100696071,7.0,2.7970413697911787,21.797041369791177,4.396055159721572,0.0
1.0,50.10241239250712,1.3072371775213656,1.0,0.0,0.8975876074928781,7.0,1.3072371775213656,20.307237177521365,2.4096495700284875,0.0
1.7056742445639812,51.17612374093997,0.7647752518120062,1.2352247481879939,0.7056742445639813,1.4704494963759875,6.717730302174408,1.0,19.764775251812008,1.7647752518120061,0.0
1.0,50.46391744234865,2.3917523270459506,1.0,0.0,0.5360825576513497,7.0,2.3917523270459506,21.39175232704595,3.855669769394601,0.0
1.0,51.67195247990598,1.0,1.0,0.0,2.003171487943589,7.0,1.0,19.331219008037607,2.668780991962393,0.0
1.0,48.43387894601465,1.0,1.7830605269926756,0.0,1.0,7.0,3.349181580978027,21.566121053985352,2.0,0.0
1.0,48.64945399713307,1.0,1.6752730014334625,0.0,1.0,7.0,3.025819004300387,21.350546002866924,2.0,0.0
1.0,49.377059247146555,1.0,1.3114703764267241,0.0,1.0,7.0,1.9344111292801724,20.62294075285345,2.0,0.0
3.8532677138072007,54.755446189678665,0.048910762064266367,1.9510892379357336,2.8532677138072007,2.9021784758714673,5.858692914477119,1.0,19.048910762064267,1.0489107620642664,0.0
1.0,48.711516128457035,1.0,1.6442419357714808,0.0,1.0,7.0,2.9327258073144424,21.28848387154296,2.0,0.0
1.0,48.306749665688116,1.0,1.8466251671559424,0.0,1.0,7.0,3.5398755014678267,21.693250334311884,2.0,0.0
1.0,48.19082942425402,1.0,1.9045852878729908,0.0,1.0,7.0,3.7137558636189727,21.80917057574598,2.0,0.0
1.592899769137809,50.98816628189635,0.8023667436207303,1.1976332563792695,0.592899769137809,1.3952665127585393,6.762840092344876,1.0,19.80236674362073,1.8023667436207305,0.0
1.0,51.98865596814923,1.0,1.0,0.0,2.1931935808895395,7.0,1.0,19.204537612740307,2.7954623872596933,0.0
1.0,49.878062085783455,1.0,1.060968957108272,0.0,1.0,7.0,1.1829068713248168,20.121937914216545,2.0,0.0
1.0,49.704357715200395,1.0,1.1478211423998026,0.0,1.0,7.0,1.4434634271994082,20.295642284799605,2.0,0.0
4.0,4.0,0.5874662404772718,2.0,3.0,2.0,7.0,5.0,15.0,5.174932480954544,0.0
4.0,4.0,0.517133204295892,2.0,3.0,2.0,7.0,5.0,15.0,5.034266408591784,0.0
4.0,4.0,0.43752344205247906,2.0,3.0,2.0,7.0,5.0,15.0,4.875046884104958,0.0
4.0,6.867849558679479,0.0,2.0,2.28303761033013,2.0,7.0,2.1321504413205212,17.150887169009607,4.0,0.0
4.0,4.0,0.26590655390465057,2.0,3.0,2.0,7.0,5.0,15.0,4.531813107809301,0.0
4.0,4.0,0.4144470974202402,2.0,3.0,2.0,7.0,5.0,15.0,4.828894194840481,0.0
4.0,4.0,0.9382162707107199,2.0,3.0,2.0,7.0,5.0,15.0,5.87643254142144,0.0
4.0,6.268361345420539,0.0,2.0,2.4329096636448653,2.0,7.0,2.7316386545794615,16.701271009065405,4.0,0.0
4.0,6.725733996325243,0.0,2.0,2.3185665009186893,2.0,7.0,2.274266003674757,17.04430049724393,4.0,0.0
4.0,4.0,0.7454971686236133,2.0,3.0,2.0,7.0,5.0,15.0,5.490994337247226,0.0
4.0,4.0,0.4467143435791229,2.0,3.0,2.0,7.0,5.0,15.0,4.893428687158246,0.0
4.0,4.0,0.43080945391621883,2.0,3.0,2.0,7.0,5.0,15.0,4.861618907832438,0.0
4.0,5.880817349055578,0.0,2.0,2.5297956627361056,2.0,7.0,3.119182650944422,16.410613011791682,4.0,0.0
4.0,7.448078798420794,0.0,2.0,2.1379803003948012,2.0,7.0,1.5519212015792059,17.586059098815596,4.0,0.0
4.0,5.454462462483175,0.0,2.0,2.6363843843792063,2.0,7.0,3.5455375375168248,16.09084684686238,4.0,0.0
4.0,4.0,0.8852820636230296,2.0,3.0,2.0,7.0,5.0,15.0,5.770564127246059,0.0
4.0,4.163667329611407,0.0,2.0,2.9590831675971483,2.0,7.0,4.836332670388593,15.122750497208555,4.0,0.0
4.0,4.0,0.2528351598754377,2.0,3.0,2.0,7.0,5.0,15.0,4.505670319750875,0.0
4.0,4.0,0.8973888178425896,2.0,3.0,2.0,7.0,5.0,15.0,5.794777635685179,0.0
4.0,7.731083950815121,0.0,2.0,2.06722901229622,2.0,7.0,1.2689160491848797,17.79831296311134,4.0,0.0
4.0,4.830699674390551,0.0,2.0,2.792325081402362,2.0,7.0,4.169300325609449,15.623024755792914,4.0,0.0
4.0,4.0,0.21715976367492285,2.0,3.0,2.0,7.0,5.0,15.0,4.434319527349846,0.0
4.0,7.016983650376233,0.0,2.0,2.245754087405942,2.0,7.0,1.983016349623767,17.262737737782174,4.0,0.0
4.0,5.445861757683125,0.0,2.0,2.6385345605792185,2.0,7.0,3.554138242316875,16.084396318262343,4.0,0.0
4.0,4.0,0.20565587861589218,2.0,3.0,2.0,7.0,5.0,15.0,4.411311757231784,0.0
4.0,4.0,0.2272353924061279,2.0,3.0,2.0,7.0,5.0,15.0,4.454470784812256,0.0
4.0,4.0,0.30418425833096796,2.0,3.0,2.0,7.0,5.0,15.0,3.695815741669032,0.0
4.0,4.0,0.8329879457801033,2.0,3.0,2.0,7.0,5.0,15.0,3.1670120542198967,0.0
4.0,4.0,0.4563776588479357,2.0,3.0,2.0,7.0,5.0,15.0,4.912755317695871,0.0
4.0,4.0,0.12708861207970024,2.0,3.0,2.0,7.0,5.0,15.0,4.254177224159401,0.0
4.0,4.0,0.37153607779513387,2.0,3.0,2.0,7.0,5.0,15.0,4.7430721555902675,0.0
4.0,4.0,0.3231677929228034,2.0,3.0,2.0,7.0,5.0,15.0,4.646335585845607,0.0
4.0,4.304406816354881,0.0,2.0,2.92389829591128,2.0,7.0,4.695593183645119,15.22830511226616,4.0,0.0
4.0,4.0,0.8232915357311602,2.0,3.0,2.0,7.0,5.0,15.0,3.17670846426884,0.0
4.0,4.0,0.7313505482406292,2.0,3.0,2.0,7.0,5.0,15.0,5.462701096481259,0.0
4.0,4.0,0.4355620985088634,2.0,3.0,2.0,7.0,5.0,15.0,4.871124197017727,0.0
4.0,6.80617142473233,0.0,2.0,2.2984571438169175,2.0,7.0,2.1938285752676694,17.10462856854925,4.0,0.0
4.0,4.0,0.33870940871345345,2.0,3.0,2.0,7.0,5.0,15.0,3.6612905912865465,0.0
4.0,7.743344057199046,0.0,2.0,2.0641639857002385,2.0,7.0,1.2566559428009536,17.807508042899286,4.0,0.0
4.0,6.00312686547481,0.0,2.0,2.4992182836312975,2.0,7.0,2.99687313452519,16.50234514910611,4.0,0.0
4.0,4.0,0.11120292457453174,2.0,3.0,2.0,7.0,5.0,15.0,4.222405849149063,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,4.574454197146968,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,6.0,0.0
3.965895810019561,3.8635832400782433,1.034104189980439,2.0,3.0,2.0,7.0,4.863583240078244,15.102312569941317,5.931791620039122,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,6.0,0.0
4.0,7.905363271171874,0.02365918220703156,2.0,2.0236591822070316,2.0,7.0,1.0946367288281262,17.929022453378906,6.0,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,5.221051903847606,0.0
3.2759972291876673,1.1039889167506685,1.7240027708123329,2.0,3.0,2.0,7.0,2.1039889167506685,17.172008312437,4.551994458375335,0.0
4.0,4.616559382229839,0.84586015444254,2.0,2.84586015444254,2.0,7.0,4.383440617770161,15.46241953667238,6.0,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,5.4920385465004475,0.0
4.0,4.0,0.7035090298394782,2.0,3.0,2.0,7.0,5.0,15.0,5.407018059678956,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,6.0,0.0
4.0,5.934581456647522,0.5163546358381195,2.0,2.5163546358381197,2.0,7.0,3.065418543352478,16.45093609248564,6.0,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,6.0,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,6.0,0.0
4.0,6.6793102482563755,0.3301724379359061,2.0,2.3301724379359063,2.0,7.0,2.3206897517436245,17.009482686192282,6.0,0.0
4.0,7.377124457645451,0.15571888558863722,2.0,2.1557188855886373,2.0,7.0,1.622875542354549,17.532843343234088,6.0,0.0
3.0605439820875806,0.24217592835032198,1.9394560179124194,2.0,3.0,2.0,7.0,1.242175928350322,17.81836805373726,4.121087964175161,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,5.9240210033863105,0.0
4.0,4.0,0.15488157538898417,2.0,3.0,2.0,7.0,5.0,15.0,4.309763150777968,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,5.755801241188812,0.0
4.0,4.0,0.6866133285970166,2.0,3.0,2.0,7.0,5.0,15.0,5.373226657194033,0.0
4.0,4.0,0.25734788963166666,2.0,3.0,2.0,7.0,5.0,15.0,4.5146957792633335,0.0
3.6317604133602366,2.527041653440946,1.3682395866397634,2.0,3.0,2.0,7.0,3.527041653440946,16.10471875991929,5.263520826720473,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,5.830453124720459,0.0
4.0,6.972980045499774,0.2567549886250564,2.0,2.2567549886250564,2.0,7.0,2.0270199545002257,17.22973503412483,6.0,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,6.0,0.0
3.534739758784154,2.1389590351366152,1.4652602412158462,2.0,3.0,2.0,7.0,3.1389590351366152,16.39578072364754,5.069479517568308,0.0
3.586443110895249,2.3457724435809957,1.413556889104751,2.0,3.0,2.0,7.0,3.3457724435809957,16.240670667314255,5.172886221790498,0.0
3.371844329118419,1.4873773164736765,1.628155670881581,2.0,3.0,2.0,7.0,2.4873773164736765,16.88446701264474,4.743688658236838,0.0
4.0,7.66819848503396,0.08295037874151012,2.0,2.08295037874151,2.0,7.0,1.3318015149660405,17.75114886377547,6.0,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,6.0,0.0
4.0,4.0,0.6123859193257727,2.0,3.0,2.0,7.0,5.0,15.0,5.224771838651545,0.0
4.0,5.445067318267229,0.6387331704331927,2.0,2.6387331704331927,2.0,7.0,3.5549326817327707,16.083800488700422,6.0,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,5.402427855598452,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,3.5017104065614166,0.0
4.0,4.920646310618084,0.769838422345479,2.0,2.769838422345479,2.0,7.0,4.079353689381916,15.690484732963563,6.0,0.0
3.445588414534089,1.7823536581363562,1.5544115854659108,2.0,3.0,2.0,7.0,2.782353658136356,16.663234756397735,4.891176829068178,0.0
4.0,7.125365587259957,0.21865860318501096,2.0,2.218658603185011,2.0,7.0,1.8746344127400438,17.344024190444966,6.0,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,6.0,0.0
4.0,4.0,0.49648589407609534,2.0,3.0,2.0,7.0,5.0,15.0,4.9929717881521904,0.0
4.0,4.0,0.5977816456610173,2.0,3.0,2.0,7.0,5.0,15.0,5.195563291322035,0.0
4.0,4.0,0.9272169501076712,2.0,3.0,2.0,7.0,5.0,15.0,5.8544339002153425,0.0
4.0,4.0,0.18127564142102415,2.0,3.0,2.0,7.0,5.0,15.0,4.362551282842048,0.0
3.597013753694268,2.3880550147770716,1.402986246305732,2.0,3.0,2.0,7.0,3.3880550147770716,16.208958738917197,5.194027507388536,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,4.881891875591233,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,3.979749472334889,0.0
4.0,5.773905491390591,0.5565236271523523,2.0,2.556523627152352,2.0,7.0,3.226094508609409,16.330429118542945,6.0,0.0
4.0,4.0,0.6279158845732242,2.0,3.0,2.0,7.0,5.0,15.0,5.2558317691464485,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,4.3126751607547185,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,6.0,0.0
4.0,7.014547139679879,0.24636321508003023,2.0,2.2463632150800303,2.0,7.0,1.985452860320121,17.260910354759908,6.0,0.0
3.241714806294604,0.9668592251784163,1.758285193705396,2.0,3.0,2.0,7.0,1.9668592251784163,17.27485558111619,4.483429612589208,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,3.734878270988649,0.0
4.0,4.0,0.20965423102044778,2.0,3.0,2.0,7.0,5.0,15.0,4.419308462040895,0.0
3.4565274437536195,1.8261097750144777,1.5434725562463805,2.0,3.0,2.0,7.0,2.8261097750144777,16.630417668739142,4.913054887507239,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,6.0,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,6.0,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,6.0,0.0
3.597963661607017,2.3918546464280688,1.4020363383929828,2.0,3.0,2.0,7.0,3.3918546464280688,16.20610901517895,5.195927323214034,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,4.409352696357338,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,5.501264528051639,0.0
4.0,4.0,0.9649560025415275,2.0,3.0,2.0,7.0,5.0,15.0,5.929912005083055,0.0
3.9082451553956754,3.632980621582702,1.0917548446043246,2.0,3.0,2.0,7.0,4.632980621582702,15.275264533812974,5.816490310791351,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,5.993465302213473,0.0
4.0,7.082503247068363,0.22937418823290912,2.0,2.2293741882329092,2.0,7.0,1.9174967529316365,17.311877435301273,6.0,0.0
4.0,4.0,0.24036777759756123,2.0,3.0,2.0,7.0,5.0,15.0,4.480735555195123,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,4.74973012652204,0.0
4.0,6.434535439553562,0.3913661401116094,2.0,2.3913661401116095,2.0,7.0,2.5654645604464377,16.82590157966517,6.0,0.0
4.0,4.0,0.8499557173514342,2.0,3.0,2.0,7.0,5.0,15.0,5.6999114347028685,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,6.0,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,6.0,0.0
4.0,5.409464941441791,0.6476337646395522,2.0,2.6476337646395525,2.0,7.0,3.590535058558209,16.057098706081344,6.0,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,6.0,0.0
4.0,6.842513921639949,0.2893715195900127,2.0,2.289371519590013,2.0,7.0,2.157486078360051,17.13188544122996,6.0,0.0
4.0,4.0,0.5817229645150211,2.0,3.0,2.0,7.0,5.0,15.0,5.1634459290300425,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,4.910635543770383,0.0
4.0,4.0,0.798484868756313,2.0,3.0,2.0,7.0,5.0,15.0,5.596969737512626,0.0
4.0,4.6991550852028166,0.825211228699296,2.0,2.825211228699296,2.0,7.0,4.3008449147971834,15.524366313902112,6.0,0.0
3.5485159236042643,2.1940636944170566,1.4514840763957357,2.0,3.0,2.0,7.0,3.1940636944170566,16.354452229187206,5.0970318472085285,0.0
3.630024266601556,2.520097066406224,1.369975733398444,2.0,3.0,2.0,7.0,3.520097066406224,16.109927200195333,5.260048533203112,0.0
4.0,4.245551612118704,0.938612096970324,2.0,2.938612096970324,2.0,7.0,4.754448387881296,15.184163709089027,6.0,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,6.0,0.0
4.0,4.5349576509736345,0.8662605872565913,2.0,2.8662605872565914,2.0,7.0,4.4650423490263655,15.401218238230227,3.1337394127434086,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,5.4062528480662335,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,4.434648410960229,0.0
4.0,4.736597675760874,0.8158505810597816,2.0,2.815850581059782,2.0,7.0,4.263402324239126,15.552448256820655,3.184149418940218,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,3.4842944039802255,0.0
3.181367438649353,0.7254697545974116,1.818632561350647,2.0,3.0,2.0,7.0,1.7254697545974116,17.45589768405194,3.818632561350647,0.0
4.0,6.227154984319638,0.44321125392009064,2.0,2.4432112539200905,2.0,7.0,2.7728450156803626,16.67036623823973,3.5567887460799095,0.0
4.0,4.0,0.49708330708209625,2.0,3.0,2.0,7.0,5.0,15.0,3.502916692917904,0.0
4.0,5.791996065368446,0.5520009836578886,2.0,2.5520009836578885,2.0,7.0,3.2080039346315545,16.343997049026335,3.4479990163421115,0.0
3.2554977091899504,1.021990836759802,1.7445022908100496,2.0,3.0,2.0,7.0,2.021990836759802,17.233506872430148,3.7445022908100496,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,4.65095411491838,0.0
4.0,4.4773045556357385,0.8806738610910655,2.0,2.8806738610910654,2.0,7.0,4.5226954443642615,15.357978416726803,3.1193261389089346,0.0
4.0,4.277830110477845,0.9305424723805387,2.0,2.9305424723805387,2.0,7.0,4.722169889522155,15.208372582858384,3.0694575276194613,0.0
4.0,4.0,0.7321266672446429,2.0,3.0,2.0,7.0,5.0,15.0,3.2678733327553573,0.0
4.0,7.893055972130286,0.026736006967428616,2.0,2.0267360069674285,2.0,7.0,1.1069440278697145,17.919791979097713,3.9732639930325715,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,3.24501901017147,0.0
4.0,6.15196148905007,0.46200962773748255,2.0,2.4620096277374826,2.0,7.0,2.84803851094993,16.613971116787553,3.5379903722625174,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,5.762577578331862,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,3.2305694374761758,0.0
4.0,4.0,0.8097415592767857,2.0,3.0,2.0,7.0,5.0,15.0,3.1902584407232144,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,4.86296467181891,0.0
4.0,4.0,0.9861686275383191,2.0,3.0,2.0,7.0,5.0,15.0,3.0138313724616808,0.0
4.0,7.705007185695921,0.07374820357601986,2.0,2.0737482035760197,2.0,7.0,1.2949928143040794,17.77875538927194,3.9262517964239803,0.0
4.0,4.429443729417576,0.892639067645606,2.0,2.892639067645606,2.0,7.0,4.570556270582424,15.322082797063182,3.107360932354394,0.0
4.0,4.2417051906576475,0.9395737023355882,2.0,2.939573702335588,2.0,7.0,4.7582948093423525,15.181278892993236,3.060426297664412,0.0
3.8077702478764985,3.2310809915059946,1.1922297521235015,2.0,3.0,2.0,7.0,4.231080991505994,15.576689256370504,3.1922297521235015,0.0
3.38965513646022,1.5586205458408795,1.6103448635397801,2.0,3.0,2.0,7.0,2.5586205458408795,16.83103459061934,3.61034486353978,0.0
3.058936252409753,0.2357450096390128,1.9410637475902468,2.0,3.0,2.0,7.0,1.2357450096390128,17.82319124277074,3.941063747590247,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,4.43722474737889,0.0
3.464730090482979,1.8589203619319168,1.5352699095170208,2.0,3.0,2.0,7.0,2.858920361931917,16.605809728551062,3.535269909517021,0.0
4.0,5.772321324123347,0.5569196689691633,2.0,2.5569196689691633,2.0,7.0,3.2276786758766534,16.32924099309251,3.4430803310308367,0.0
4.0,6.145389313492308,0.4636526716269229,2.0,2.4636526716269227,2.0,7.0,2.8546106865076917,16.60904198511923,3.5363473283730773,0.0
4.0,4.0,0.7306472534409997,2.0,3.0,2.0,7.0,5.0,15.0,3.2693527465590004,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,5.084780447168987,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,5.129785756089975,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,4.5625230969129955,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,5.578525160625053,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,4.982390361495751,0.0
4.0,4.0,0.5065044910577525,2.0,3.0,2.0,7.0,5.0,15.0,3.4934955089422477,0.0
4.0,7.368453043945678,0.1578867390135804,2.0,2.1578867390135805,2.0,7.0,1.6315469560543217,17.52633978295926,3.8421132609864195,0.0
4.0,6.33728218740782,0.415679453148045,2.0,2.415679453148045,2.0,7.0,2.66271781259218,16.752961640555863,3.584320546851955,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,3.2280072993218862,0.0
3.1973918932355194,0.7895675729420772,1.8026081067644806,2.0,3.0,2.0,7.0,1.7895675729420772,17.407824320293443,3.8026081067644806,0.0
4.0,4.0,0.1544096611818775,2.0,3.0,2.0,7.0,5.0,15.0,3.8455903388181225,0.0
4.0,4.192304384617669,0.9519239038455826,2.0,2.9519239038455827,2.0,7.0,4.807695615382331,15.144228288463252,3.0480760961544173,0.0
4.0,7.081663487790234,0.22958412805244155,2.0,2.2295841280524415,2.0,7.0,1.9183365122097662,17.311247615842674,3.7704158719475585,0.0
4.0,4.0,0.01914112891422648,2.0,3.0,2.0,7.0,5.0,15.0,3.9808588710857737,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,5.372199323168854,0.0
3.602120543740021,2.408482174960085,1.3978794562599788,2.0,3.0,2.0,7.0,3.408482174960085,16.193638368779936,3.397879456259979,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,5.153188091823635,0.0
4.0,4.0,0.707825779624613,2.0,3.0,2.0,7.0,5.0,15.0,3.292174220375387,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,4.973239753202932,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,4.552562845968698,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,4.986682222286824,0.0
4.0,4.0,0.5861642100241719,2.0,3.0,2.0,7.0,5.0,15.0,3.413835789975828,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,3.4625026622593307,0.0
4.0,5.684172175624196,0.5789569560939509,2.0,2.578956956093951,2.0,7.0,3.3158278243758037,16.26312913171815,3.421043043906049,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,4.4322273554154865,0.0
3.3221382484105706,1.288552993642282,1.6778617515894294,2.0,3.0,2.0,7.0,2.288552993642282,17.03358525476829,3.6778617515894294,0.0
3.7154863044314177,2.8619452177256703,1.2845136955685823,2.0,3.0,2.0,7.0,3.8619452177256703,15.853541086705746,3.2845136955685823,0.0
4.0,4.0,0.35434922359703414,2.0,3.0,2.0,7.0,5.0,15.0,3.6456507764029658,0.0
3.766162505162553,3.064650020650212,1.2338374948374469,2.0,3.0,2.0,7.0,4.0646500206502125,15.70151248451234,3.233837494837447,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,5.294726033037515,0.0
4.0,6.888446397817884,0.2778884005455292,2.0,2.277888400545529,2.0,7.0,2.111553602182117,17.166334798363412,3.722111599454471,0.0
4.0,4.0,0.8822516927570636,2.0,3.0,2.0,7.0,5.0,15.0,3.1177483072429366,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,4.777964711590029,0.0
4.0,4.352200107718414,0.9119499730703966,2.0,2.9119499730703966,2.0,7.0,4.647799892281586,15.26415008078881,3.0880500269296034,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,5.907372955652487,0.0
4.0,4.0,0.6607603717560525,2.0,3.0,2.0,7.0,5.0,15.0,3.3392396282439476,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,3.060783448943644,0.0
4.0,6.014460194928085,0.49638495126797877,2.0,2.496384951267979,2.0,7.0,2.985539805071915,16.510845146196065,3.503615048732021,0.0
3.8781373313769216,3.5125493255076865,1.1218626686230784,2.0,3.0,2.0,7.0,4.5125493255076865,15.365588005869235,3.1218626686230784,0.0
4.0,4.0,0.34905718787328854,2.0,3.0,2.0,7.0,5.0,15.0,3.6509428121267113,0.0
3.2689939140606237,1.0759756562424951,1.7310060859393763,2.0,3.0,2.0,7.0,2.075975656242495,17.193018257818128,3.7310060859393763,0.0
3.140734026687162,0.5629361067486469,1.8592659733128383,2.0,3.0,2.0,7.0,1.562936106748647,17.577797919938515,3.859265973312838,0.0
3.111356498070223,0.4454259922808923,1.888643501929777,2.0,3.0,2.0,7.0,1.4454259922808923,17.66593050578933,3.888643501929777,0.0
4.0,5.237798145197084,0.6905504637007288,2.0,2.690550463700729,2.0,7.0,3.7622018548029152,15.928348608897814,3.309449536299271,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,4.073279227502871,0.0
3.0255271046593655,0.10210841863746145,1.9744728953406345,2.0,3.0,2.0,7.0,1.1021084186374615,17.923418686021904,3.9744728953406345,0.0
4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,15.0,4.301765466955743,0.0
4.0,4.0,0.5952941337165236,2.0,3.0,2.0,7.0,5.0,15.0,3.4047058662834764,0.0
