Number_of_casualties,minute,Age_band_of_driver,Number_of_vehicles_involved,Light_conditions,Day_of_week,Types_of_Junction,session,hour,Lanes_or_Medians,Accident_severity
1.0,17.0,1.0,2.0,3.0,3.0,1.0,5.0,15.0,1.694561986699898,0.0
1.0,17.0,1.0,2.0,3.0,3.0,1.0,5.0,15.0,3.457473847916847,0.0
3.2036505167509226,16.44908737081227,0.44908737081226935,2.0,3.0,3.0,1.0,3.8981747416245387,12.796349483249077,2.0,0.0
3.657997272135238,16.33550068196619,0.33550068196619054,2.0,3.0,3.0,1.0,3.671001363932381,12.342002727864763,2.0,0.0
2.44325902804398,16.639185242989004,0.639185242989005,2.0,3.0,3.0,1.0,4.2783704859780105,13.556740971956021,2.0,0.0
1.0,17.0,1.0,2.0,3.0,3.0,1.0,5.0,15.0,2.913766553172908,0.0
1.0208977216322168,16.994775569591944,0.9947755695919458,2.0,3.0,3.0,1.0,4.989551139183892,14.979102278367783,2.0,0.0
1.7337879961752662,16.816553000956183,0.8165530009561834,2.0,3.0,3.0,1.0,4.633106001912367,14.266212003824734,2.0,0.0
1.0,17.0,1.0,2.0,3.0,3.0,1.0,5.0,15.0,1.7998728711423368,0.0
1.0,17.0,1.0,2.0,3.0,3.0,1.0,5.0,15.0,2.9684394618105467,0.0
2.290297890477936,16.677425527380517,0.677425527380516,2.0,3.0,3.0,1.0,4.354851054761032,13.709702109522064,2.0,0.0
1.0,17.0,1.0,2.0,3.0,3.0,1.0,5.0,15.0,1.8425231971810687,0.0
1.0,17.0,1.0,2.0,3.0,3.0,1.0,5.0,15.0,3.6233838354844545,0.0
1.0,0.0,2.335252159486614,1.0,0.0,4.994243521540159,1.4023025913839366,1.0,19.664747840513385,4.0,0.0
1.0,0.0,0.8372648966200782,1.0,0.0,3.6745297932401564,4.488205310139765,2.7441026550698826,20.58136755168996,2.837264896620078,0.0
1.3778774149738742,0.0,2.0,1.7557548299477483,1.1336322449216225,6.0,2.284783210911172,2.5115096598954967,18.488490340104505,3.2442451700522517,0.0
1.0,0.0,0.7206958685454814,1.0,0.0,3.441391737090963,4.837912394363556,2.918956197181778,20.639652065727258,2.7206958685454814,0.0
1.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0,20.0,5.552308774680194,0.0
1.0,0.0,1.830594010360116,1.0,0.0,5.661188020720232,1.5082179689196522,1.254108984459826,20.084702994819942,3.830594010360116,0.0
1.3824786766727726,0.0,2.0,1.7649573533455452,1.1474360300183177,6.0,2.3004275006874266,2.5299147066910903,18.47008529330891,3.235042646654455,0.0
1.0,0.0,0.044449639681615194,1.0,0.0,2.0888992793632304,6.866651080955155,3.9333255404775773,20.977775180159192,2.0444496396816154,0.0
1.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0,20.0,4.0046191921126475,0.0
1.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0,20.0,4.917822013542944,0.0
1.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0,20.0,4.937819111707238,0.0
1.0,0.0,0.3525568847915752,1.0,0.0,2.7051137695831504,5.942329345625274,3.471164672812637,20.823721557604213,2.352556884791575,0.0
1.290226906810573,0.0,2.0,1.5804538136211457,0.8706807204317185,6.0,1.9867714831559478,2.1609076272422914,18.839092372757708,3.419546186378854,0.0
1.0,0.0,0.44793870060738517,1.0,0.0,2.8958774012147703,5.6561838981778445,3.3280919490889223,20.776030649696306,2.447938700607385,0.0
1.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0,20.0,4.004400445126725,0.0
1.0,0.0,1.0184999644704007,1.0,0.0,4.036999928940801,3.944500106588798,2.472250053294399,20.4907500177648,3.0184999644704007,0.0
1.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0,20.0,4.638640976596536,0.0
1.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0,20.0,5.616311059381756,0.0
1.402947278792338,0.0,2.0,1.805894557584676,1.2088418363770141,6.0,2.3700207478939497,2.611789115169352,18.38821088483065,3.194105442415324,0.0
1.0,0.0,1.8602431607752883,1.0,0.0,5.720486321550577,1.4192705176741351,1.2096352588370676,20.069878419612355,3.8602431607752883,0.0
1.7083869649641183,0.0,2.0,2.4167739299282367,2.125160894892355,6.0,3.408515680878003,3.8335478598564734,17.166452140143527,2.5832260700717633,0.0
1.0,0.0,1.9735540249195458,1.0,0.0,5.947108049839091,1.0793379252413626,1.0396689626206812,20.013222987540228,3.9735540249195456,0.0
1.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0,20.0,4.668833079161199,0.0
1.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0,20.0,4.996659995509612,0.0
1.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0,20.0,5.4834848222191575,0.0
1.0,0.0,1.3738721741580922,1.0,0.0,4.747744348316184,2.8783834775257233,1.9391917387628617,20.313063912920953,3.373872174158092,0.0
1.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0,20.0,4.208194908944385,0.0
1.8252565367774767,0.0,2.0,2.6505130735549534,2.47576961033243,6.0,3.805872225043421,4.301026147109907,16.69897385289009,2.3494869264450466,0.0
1.0098226621593347,0.0,2.0,1.0196453243186696,0.029467986478004415,6.0,1.0333970513417383,1.0392906486373392,19.96070935136266,3.9803546756813306,0.0
1.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0,20.0,5.746262264902254,0.0
1.0,0.0,1.7870049217039663,1.0,0.0,5.574009843407932,1.638985234888101,1.3194926174440504,20.106497539148016,3.787004921703966,0.0
1.0,0.0,1.7485980909028296,1.0,0.0,5.497196181805659,1.7542057272915113,1.3771028636457556,20.125700954548584,3.7485980909028296,0.0
1.0,0.0,1.6675422713162074,1.0,0.0,5.335084542632415,1.997373186051378,1.498686593025689,20.166228864341896,3.6675422713162074,0.0
1.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0,20.0,4.296686018952687,0.0
1.0,0.0,0.4104418965077361,1.0,0.0,2.820883793015472,5.768674310476792,3.384337155238396,20.794779051746133,2.410441896507736,0.0
1.0,0.0,0.37803727107509366,1.0,0.0,2.7560745421501873,5.865888186774719,3.4329440933873596,20.810981364462453,2.378037271075094,0.0
1.0,0.0,1.6610640268658208,1.0,0.0,5.3221280537316416,2.0168079194025377,1.5084039597012688,20.16946798656709,3.6610640268658208,0.0
1.0,0.0,1.7749647586667536,1.0,0.0,5.549929517333507,1.6751057239997391,1.3375528619998696,20.112517620666623,3.7749647586667536,0.0
1.0,0.0,3.1449612601709545,1.0,0.0,2.5651162194871375,2.373953512205145,1.0,18.855038739829045,4.0,0.0
1.0,0.0,0.6005860852866634,1.0,0.0,3.2011721705733267,5.1982417441400095,3.0991208720700048,20.699706957356668,2.6005860852866634,0.0
1.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0,20.0,5.118079715008486,0.0
1.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0,20.0,4.055379732962141,0.0
1.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0,20.0,5.532176505002403,0.0
1.0,0.0,3.4283804318691824,1.0,0.0,1.7148587043924532,2.7140565182430185,1.0,18.571619568130817,4.0,0.0
1.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0,20.0,5.43451915039984,0.0
1.0,0.0,1.5855735420521881,1.0,0.0,5.171147084104376,2.2432793738434356,1.6216396869217178,20.207213228973906,3.585573542052188,0.0
1.0,0.0,2.140565415377328,1.0,0.0,5.578303753868015,1.1686784984527938,1.0,19.859434584622672,4.0,0.0
1.0,0.0,0.005431153939166933,1.0,0.0,2.010862307878334,6.983706538182499,3.9918532690912496,20.997284423030415,2.005431153939167,0.0
1.0,0.0,2.955594465170159,1.0,0.0,3.1332166044895233,2.146713358204191,1.0,19.044405534829842,4.0,0.0
1.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0,20.0,5.452485484921184,0.0
1.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0,20.0,4.192834756824123,0.0
1.0,0.0,0.990135472215018,1.0,0.0,3.980270944430036,4.029593583354946,2.514796791677473,20.504932263892492,2.9901354722150177,0.0
1.0,0.0,0.9918066829799537,1.0,0.0,3.9836133659599073,4.024579951060139,2.5122899755300696,20.504096658510022,2.991806682979954,0.0
1.0,0.0,1.7542839731695616,1.0,0.0,5.508567946339124,1.737148080491315,1.3685740402456577,20.122858013415218,3.754283973169562,0.0
1.0,0.0,2.703215289465308,1.0,0.0,3.8903541316040773,1.8438583473583692,1.0,19.29678471053469,4.0,0.0
1.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0,20.0,5.7829266771194145,0.0
1.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0,20.0,5.380429852407281,0.0
1.0,0.0,3.4633415997391124,1.0,0.0,1.6099752007826638,2.7560099196869343,1.0,18.536658400260887,4.0,0.0
1.8782887916325304,0.0,2.0,2.7565775832650607,2.634866374897591,6.0,3.9861818915506038,4.5131551665301215,16.486844833469878,2.2434224167349393,0.0
1.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0,20.0,4.620571197850434,0.0
1.0,0.0,0.42011059466404865,1.0,0.0,2.8402211893280973,5.739668216007854,3.369834108003927,20.789944702667977,2.420110594664049,0.0
1.0,0.0,2.1930774450745028,1.0,0.0,5.420767664776491,1.2316929340894034,1.0,19.806922554925496,4.0,0.0
1.0,0.0,3.15509746370664,1.0,0.0,2.5347076088800797,2.3861169564479683,1.0,18.84490253629336,4.0,0.0
1.0,0.0,0.9317038473146873,1.0,0.0,3.8634076946293745,4.2048884580559385,2.6024442290279692,20.534148076342657,2.9317038473146875,0.0
1.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0,20.0,4.86238440024079,0.0
1.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0,20.0,4.418338310847117,0.0
1.0,0.0,1.1449469713005131,1.0,0.0,4.289893942601026,3.5651590860984603,2.28257954304923,20.427526514349744,3.144946971300513,0.0
1.8442831394456376,0.0,2.0,2.688566278891275,2.532849418336913,6.0,3.870562674115168,4.37713255778255,16.622867442217448,2.311433721108725,0.0
1.0,0.0,0.5385932518227634,1.0,0.0,3.077186503645527,5.3842202445317096,3.1921101222658548,20.73070337408862,2.538593251822763,0.0
1.4406032328429152,0.0,2.0,1.8812064656858305,1.3218096985287457,6.0,2.498050991665912,2.762412931371661,18.23758706862834,3.1187935343141695,0.0
1.0,0.0,0.06482263808595423,1.0,0.0,2.1296452761719085,6.805532085742137,3.9027660428710687,20.96758868095702,2.0648226380859542,0.0
1.0,0.0,0.42941616858932385,1.0,0.0,2.8588323371786477,5.711751494232028,3.355875747116014,20.785291915705336,2.4294161685893236,0.0
1.0,0.0,1.9114787643680273,1.0,0.0,5.822957528736055,1.265563706895918,1.132781853447959,20.044260617815986,3.9114787643680273,0.0
1.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0,20.0,5.501473047149959,0.0
1.0,0.0,0.5629244406656648,1.0,0.0,3.1258488813313297,5.311226678003005,3.1556133390015026,20.718537779667166,2.5629244406656646,0.0
1.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0,20.0,4.098441310353766,0.0
1.0,0.0,0.14688546874155217,1.0,0.0,2.2937709374831043,6.559343593775344,3.779671796887672,20.926557265629224,2.1468854687415524,0.0
1.0,36.0,0.5329611367325818,2.0,3.0,4.0,7.0,5.0,16.0,2.4011165898022546,0.0
1.717382493857707,35.760872502047434,1.0,2.0,3.0,3.5217450040948624,7.0,4.043490008189725,16.47825499590514,1.717382493857707,0.0
2.344677372991902,35.5517742090027,1.0,2.0,3.0,3.1035484180053983,7.0,3.207096836010797,16.8964515819946,2.344677372991902,0.0
1.0,36.0,1.0,2.0,3.0,4.0,7.0,5.0,16.0,1.8337804667900106,0.0
1.0,36.0,0.7494941804273593,2.0,3.0,4.0,7.0,5.0,16.0,1.751517458717922,0.0
3.74227837947179,35.085907206842734,1.0,2.0,3.0,2.171814413685473,7.0,1.3436288273709462,17.828185586314525,3.74227837947179,0.0
1.1942194262435077,35.93526019125216,1.0,2.0,3.0,3.870520382504328,7.0,4.741040765008656,16.129479617495672,1.1942194262435077,0.0
1.0,36.0,0.9106429158200272,2.0,3.0,4.0,7.0,5.0,16.0,1.2680712525399183,0.0
2.7979721753342526,35.40067594155525,1.0,2.0,3.0,2.8013518831104984,7.0,2.602703766220997,17.1986481168895,2.7979721753342526,0.0
2.5293908651230677,35.490203044958974,1.0,2.0,3.0,2.9804060899179547,7.0,2.9608121798359095,17.019593910082044,2.5293908651230677,0.0
3.014515238657367,35.32849492044755,1.0,2.0,3.0,2.6569898408950885,7.0,2.313979681790177,17.34301015910491,3.014515238657367,0.0
1.1303377850607939,35.9565540716464,1.0,2.0,3.0,3.913108143292804,7.0,4.826216286585608,16.086891856707197,1.1303377850607939,0.0
1.0,36.0,0.7397576310935747,2.0,3.0,4.0,7.0,5.0,16.0,1.7807271067192758,0.0
1.0,36.0,0.29685531862103154,2.0,3.0,4.0,7.0,5.0,16.0,3.1094340441369055,0.0
1.0,36.0,0.6555984316740677,2.0,3.0,4.0,7.0,5.0,16.0,2.0332047049777966,0.0
1.9139640190544518,35.69534532698185,1.0,2.0,3.0,3.3906906539636985,7.0,3.7813813079273975,16.6093093460363,1.9139640190544518,0.0
1.0,36.0,0.1802230370917539,2.0,3.0,4.0,7.0,5.0,16.0,3.4593308887247383,0.0
1.0,36.0,0.20393693816030967,2.0,3.0,4.0,7.0,5.0,16.0,3.388189185519071,0.0
3.2349728157873168,35.25500906140423,1.0,2.0,3.0,2.5100181228084555,7.0,2.020036245616911,17.489981877191546,3.2349728157873168,0.0
2.882876248022477,35.37237458399251,1.0,2.0,3.0,2.744749167985015,7.0,2.4894983359700302,17.255250832014983,2.882876248022477,0.0
1.0,36.0,0.04559485611608538,2.0,3.0,4.0,7.0,5.0,16.0,3.863215431651744,0.0
1.0,36.0,0.9789430042106902,2.0,3.0,4.0,7.0,5.0,16.0,1.0631709873679291,0.0
1.457929298840334,35.84735690038656,1.0,2.0,3.0,3.6947138007731106,7.0,4.389427601546221,16.305286199226888,1.457929298840334,0.0
1.0,36.0,0.5401117214539408,2.0,3.0,4.0,7.0,5.0,16.0,2.3796648356381773,0.0
1.8420695303688785,35.719310156543706,1.0,2.0,3.0,3.438620313087414,7.0,3.8772406261748285,16.561379686912584,1.8420695303688785,0.0
1.0,36.0,0.7066406565862364,2.0,3.0,4.0,7.0,5.0,16.0,1.8800780302412907,0.0
1.0,36.0,0.019703734031324527,2.0,3.0,4.0,7.0,5.0,16.0,3.9408887979060263,0.0
1.0,36.0,1.0,2.0,3.0,4.0,7.0,5.0,16.0,1.044220484826041,0.0
1.0,36.0,0.974102127460646,2.0,3.0,4.0,7.0,5.0,16.0,1.077693617618062,0.0
1.0,36.0,1.0,2.0,3.0,4.0,7.0,5.0,16.0,1.9351448554392383,0.0
1.4802701229702475,35.839909959009915,1.0,2.0,3.0,3.679819918019835,7.0,4.35963983603967,16.320180081980165,1.4802701229702475,0.0
1.0,36.0,1.0,2.0,3.0,4.0,7.0,5.0,16.0,1.0429772822978562,0.0
2.3756358374053264,35.54145472086489,1.0,2.0,3.0,3.0829094417297824,7.0,3.165818883459565,16.917090558270218,2.3756358374053264,0.0
1.0,36.0,0.11810942964417337,2.0,3.0,4.0,7.0,5.0,16.0,3.6456717110674797,0.0
1.0,36.0,1.0,2.0,3.0,4.0,7.0,5.0,16.0,1.3060647374697538,0.0
1.0,36.0,1.0,2.0,3.0,4.0,7.0,5.0,16.0,1.932251450509713,0.0
1.0,36.0,0.1347238467441776,2.0,3.0,4.0,7.0,5.0,16.0,3.5958284597674672,0.0
1.0,36.0,0.7195821171893594,2.0,3.0,4.0,7.0,5.0,16.0,1.841253648431922,0.0
1.0,36.0,1.0,2.0,3.0,4.0,7.0,5.0,16.0,1.4354391922905647,0.0
3.7712142008134615,35.07626193306218,1.0,2.0,3.0,2.1525238661243593,7.0,1.3050477322487182,17.84747613387564,3.7712142008134615,0.0
1.0,36.0,1.0,2.0,3.0,4.0,7.0,5.0,16.0,1.1232867789456669,0.0
1.1856800094706583,35.93810666350978,1.0,2.0,3.0,3.876213327019561,7.0,4.752426654039122,16.12378667298044,1.1856800094706583,0.0
1.0,36.0,1.0,2.0,3.0,4.0,7.0,5.0,16.0,1.1887196015523256,0.0
1.676863820060479,35.7743787266465,1.0,2.0,3.0,3.548757453293014,7.0,4.097514906586028,16.451242546706986,1.676863820060479,0.0
1.5381670391139184,35.82061098696203,1.0,2.0,3.0,3.641221973924054,7.0,4.282443947848108,16.358778026075946,1.5381670391139184,0.0
1.0,36.0,1.0,2.0,3.0,4.0,7.0,5.0,16.0,1.031712066999194,0.0
1.0,36.0,0.28234107341591697,2.0,3.0,4.0,7.0,5.0,16.0,3.152976779752249,0.0
1.4858558388148837,35.83804805372837,1.0,2.0,3.0,3.676096107456744,7.0,4.352192214913488,16.323903892543257,1.4858558388148837,0.0
2.3661668782358136,35.54461104058806,1.0,2.0,3.0,3.089222081176124,7.0,3.1784441623522484,16.910777918823875,2.3661668782358136,0.0
1.36116507510812,35.879611641630625,1.0,2.0,3.0,3.759223283261253,7.0,4.518446566522506,16.240776716738747,1.36116507510812,0.0
1.0,36.0,0.6344818891228188,2.0,3.0,4.0,7.0,5.0,16.0,2.096554332631544,0.0
1.0,36.0,0.6025323747845363,2.0,3.0,4.0,7.0,5.0,16.0,2.1924028756463914,0.0
1.0,36.0,0.08701402421825699,2.0,3.0,4.0,7.0,5.0,16.0,3.738957927345229,0.0
1.0,36.0,0.2946832444530205,2.0,3.0,4.0,7.0,5.0,16.0,3.1159502666409384,0.0
1.0,36.0,0.09385782642028762,2.0,3.0,4.0,7.0,5.0,16.0,3.718426520739137,0.0
2.4672889946109997,35.510903668463,1.0,2.0,3.0,3.0218073369260003,7.0,3.0436146738520007,16.978192663074,2.4672889946109997,0.0
1.0,36.0,0.8306583506056006,2.0,3.0,4.0,7.0,5.0,16.0,1.5080249481831984,0.0
2.2288997311991006,35.59036675626697,1.0,2.0,3.0,3.180733512533933,7.0,3.361467025067866,16.819266487466066,2.2288997311991006,0.0
2.7810354640093666,35.40632151199688,1.0,2.0,3.0,2.812643023993756,7.0,2.6252860479875113,17.187356976006246,2.7810354640093666,0.0
1.0,36.0,0.4587548352547909,2.0,3.0,4.0,7.0,5.0,16.0,2.6237354942356275,0.0
3.6889164760174697,35.10369450799418,1.0,2.0,3.0,2.207389015988354,7.0,1.4147780319767072,17.792610984011645,3.6889164760174697,0.0
2.7771333886887737,35.40762220377041,1.0,2.0,3.0,2.815244407540818,7.0,2.6304888150816352,17.184755592459183,2.7771333886887737,0.0
1.0,36.0,0.7433691787074604,2.0,3.0,4.0,7.0,5.0,16.0,1.7698924638776186,0.0
1.0,36.0,0.04741367049767098,2.0,3.0,4.0,7.0,5.0,16.0,3.857758988506987,0.0
1.521778504738298,35.8260738317539,1.0,2.0,3.0,3.6521476635078014,7.0,4.304295327015603,16.3478523364922,1.521778504738298,0.0
2.4293147937037376,35.52356173543209,1.0,2.0,3.0,3.0471234708641752,7.0,3.09424694172835,16.952876529135825,2.4293147937037376,0.0
3.662951537049601,35.112349487650135,1.0,2.0,3.0,2.2246989753002664,7.0,1.4493979506005323,17.775301024699733,3.662951537049601,0.0
1.0,36.0,0.29007815925317126,2.0,3.0,4.0,7.0,5.0,16.0,3.1297655222404863,0.0
1.0,36.0,0.4646175727343158,2.0,3.0,4.0,7.0,5.0,16.0,2.6061472817970524,0.0
1.0,36.0,0.3121719469242301,2.0,3.0,4.0,7.0,5.0,16.0,3.0634841592273094,0.0
1.0,36.0,0.5622065003091476,2.0,3.0,4.0,7.0,5.0,16.0,2.313380499072557,0.0
1.0,36.0,0.6031941176219443,2.0,3.0,4.0,7.0,5.0,16.0,2.190417647134167,0.0
1.0,36.0,1.0,2.0,3.0,4.0,7.0,5.0,16.0,1.6278380403773827,0.0
3.2110246962639097,35.26299176791203,1.0,2.0,3.0,2.5259835358240603,7.0,2.0519670716481206,17.47401646417594,3.2110246962639097,0.0
1.0,36.0,0.06253977457607618,2.0,3.0,4.0,7.0,5.0,16.0,3.8123806762717716,0.0
3.5096366419704306,35.163454452676525,1.0,2.0,3.0,2.3269089053530463,7.0,1.6538178107060926,17.673091094646953,3.5096366419704306,0.0
3.8820775190689867,35.03930749364367,1.0,2.0,3.0,2.078614987287342,7.0,1.1572299745746841,17.92138501271266,3.8820775190689867,0.0
1.0,36.0,0.11588612336485049,2.0,3.0,4.0,7.0,5.0,16.0,3.768227753270299,0.0
1.0,36.0,0.9894734658470377,2.0,3.0,4.0,7.0,5.0,16.0,2.0210530683059247,0.0
1.0,36.0,0.20030178667017629,2.0,3.0,4.0,7.0,5.0,16.0,3.399094639989471,0.0
1.0,36.0,0.0,2.0,3.0,4.0,7.0,5.0,16.0,4.0,0.0
1.0,36.0,0.0,2.0,3.0,4.0,7.0,5.0,16.0,4.0,0.0
1.0,36.0,0.6734872878209013,2.0,3.0,4.0,7.0,5.0,16.0,1.979538136537296,0.0
3.9214667750869103,35.026177741637696,0.9738222583623034,2.0,3.0,2.0523554832753934,7.0,1.1047109665507864,17.94764451672461,4.0,0.0
1.0,36.0,0.0,2.0,3.0,4.0,7.0,5.0,16.0,4.0,0.0
2.1779749939777946,35.60734166867407,0.39265833132593153,2.0,3.0,3.214683337348137,7.0,3.429366674696274,16.785316662651862,4.0,0.0
2.800316240067325,35.39989458664422,0.600105413355775,2.0,3.0,2.79978917328845,7.0,2.5995783465769,17.20021082671155,4.0,0.0
2.828363041752828,35.390545652749054,0.6094543472509426,2.0,3.0,2.781091305498115,7.0,2.5621826109962296,17.218908694501884,4.0,0.0
1.0,36.0,0.0,2.0,3.0,4.0,7.0,5.0,16.0,4.0,0.0
1.0,36.0,0.0,2.0,3.0,4.0,7.0,5.0,16.0,4.0,0.0
2.159322039474967,35.613559320175014,0.38644067982498886,2.0,3.0,3.2271186403500223,7.0,3.4542372807000445,16.77288135964998,4.0,0.0
3.0443743042141715,35.31854189859528,0.6814581014047238,2.0,3.0,2.6370837971905523,7.0,2.2741675943811046,17.362916202809448,4.0,0.0
1.0,36.0,0.0,2.0,3.0,4.0,7.0,5.0,16.0,4.0,0.0
2.048653727104396,35.65044875763187,0.34955124236813195,2.0,3.0,3.300897515263736,7.0,3.601795030527472,16.699102484736265,4.0,0.0
1.0,36.0,0.0,2.0,3.0,4.0,7.0,5.0,16.0,4.0,0.0
1.0,36.0,0.8162301680574803,2.0,3.0,4.0,7.0,5.0,16.0,1.5513094958275593,0.0
1.0,36.0,0.07099909226299395,2.0,3.0,4.0,7.0,5.0,16.0,3.858001815474012,0.0
1.0,36.0,0.0,2.0,3.0,4.0,7.0,5.0,16.0,4.0,0.0
3.77689873731806,35.074367087560645,0.9256329124393534,2.0,3.0,2.148734175121293,7.0,1.2974683502425863,17.851265824878706,4.0,0.0
1.0,36.0,0.0,2.0,3.0,4.0,7.0,5.0,16.0,4.0,0.0
1.6536397588786795,35.78212008037377,0.21787991962622655,2.0,3.0,3.5642401607475467,7.0,4.128480321495093,16.43575983925245,4.0,0.0
3.9786614963896807,35.00711283453677,0.9928871654632269,2.0,3.0,2.0142256690735465,7.0,1.0284513381470926,17.985774330926454,4.0,0.0
3.6421884464874803,35.119270517837506,0.8807294821624935,2.0,3.0,2.238541035675013,7.0,1.4770820713500261,17.761458964324987,4.0,0.0
1.0,36.0,0.06818027267230165,2.0,3.0,4.0,7.0,5.0,16.0,3.863639454655397,0.0
1.0,36.0,0.0,2.0,3.0,4.0,7.0,5.0,16.0,4.0,0.0
1.0,36.0,0.6422605933113189,2.0,3.0,4.0,7.0,5.0,16.0,2.0732182200660434,0.0
1.5964094710088852,35.80119684299704,0.1988031570029617,2.0,3.0,3.602393685994077,7.0,4.204787371988154,16.397606314005923,4.0,0.0
2.6115338001366766,35.46282206662111,0.5371779333788922,2.0,3.0,2.9256441332422156,7.0,2.8512882664844312,17.074355866757784,4.0,0.0
1.0,36.0,0.16586076072046485,2.0,3.0,4.0,7.0,5.0,16.0,3.5024177178386053,0.0
3.018116526611907,35.327294491129365,0.6727055088706357,2.0,3.0,2.6545889822587285,7.0,2.309177964517457,17.34541101774127,4.0,0.0
2.5937083509780305,35.46876388300732,0.5312361169926768,2.0,3.0,2.9375277660146466,7.0,2.8750555320292928,17.062472233985353,4.0,0.0
1.0,36.0,0.9694322436001992,2.0,3.0,4.0,7.0,5.0,16.0,1.0917032691994022,0.0
1.4014398326491984,35.866186722450266,0.13381327754973282,2.0,3.0,3.732373444900534,7.0,4.464746889801068,16.267626555099465,4.0,0.0
1.0,36.0,0.0,2.0,3.0,4.0,7.0,5.0,16.0,4.0,0.0
1.0,36.0,0.0,2.0,3.0,4.0,7.0,5.0,16.0,4.0,0.0
1.0,36.0,0.0,2.0,3.0,4.0,7.0,5.0,16.0,4.0,0.0
1.6097666214706208,35.796744459509796,0.2032555404902069,2.0,3.0,3.5934889190195864,7.0,4.186977838039173,16.406511080980415,4.0,0.0
3.7761773809925385,35.07460753966915,0.9253924603308462,2.0,3.0,2.1492150793383074,7.0,1.2984301586766152,17.85078492066169,4.0,0.0
2.3137654514513857,35.56207818284954,0.43792181715046197,2.0,3.0,3.124156365699076,7.0,3.248312731398152,16.875843634300924,4.0,0.0
1.0,36.0,0.43177138085735767,2.0,3.0,4.0,7.0,5.0,16.0,2.704685857427927,0.0
1.0,36.0,0.7863250431569317,2.0,3.0,4.0,7.0,5.0,16.0,1.641024870529205,0.0
3.7225548091332423,35.09248173028892,0.9075182697110807,2.0,3.0,2.1849634605778387,7.0,1.369926921155677,17.815036539422163,4.0,0.0
1.0,36.0,0.493973762071402,2.0,3.0,4.0,7.0,5.0,16.0,3.012052475857196,0.0
3.3138676849403765,35.22871077168654,0.7712892283134589,2.0,3.0,2.457421543373082,7.0,1.9148430867461643,17.542578456626917,4.0,0.0
1.4318228904775965,35.85605903650747,0.14394096349253216,2.0,3.0,3.7121180730149357,7.0,4.424236146029871,16.287881926985065,4.0,0.0
1.757227333836814,35.747590888721064,0.25240911127893806,2.0,3.0,3.4951817774421237,7.0,3.9903635548842478,16.504818222557876,4.0,0.0
1.0,36.0,0.6929903137003982,2.0,3.0,4.0,7.0,5.0,16.0,2.614019372599204,0.0
1.0,36.0,0.9267471088454478,2.0,3.0,4.0,7.0,5.0,16.0,1.219758673463657,0.0
1.0,36.0,0.11720874437914053,2.0,3.0,4.0,7.0,5.0,16.0,3.648373766862578,0.0
1.4031615810562166,35.865612806314594,0.13438719368540553,2.0,3.0,3.731225612629189,7.0,4.462451225258378,16.26877438737081,4.0,0.0
1.0,36.0,0.9752272371620451,2.0,3.0,4.0,7.0,5.0,16.0,1.0743182885138647,0.0
1.2737090775947684,35.908763640801745,0.09123635919825612,2.0,3.0,3.8175272816034878,7.0,4.6350545632069755,16.18247271839651,4.0,0.0
1.1286876918520483,35.95710410271598,0.042895897284016105,2.0,3.0,3.914208205431968,7.0,4.828416410863936,16.08579179456803,4.0,0.0
2.5952630063281825,35.46824566455727,0.5317543354427275,2.0,3.0,2.9364913291145447,7.0,2.87298265822909,17.063508670885454,4.0,0.0
1.0,36.0,0.22441132095067862,2.0,3.0,4.0,7.0,5.0,16.0,3.326766037147964,0.0
2.0,35.0,1.0,2.0,3.0,1.0,1.0,3.0,9.0,4.809493729266362,0.0
2.0,35.0,1.0,2.0,3.0,1.0,1.0,3.0,9.0,3.5284252264753446,0.0
2.0,35.0,1.0,2.0,3.0,1.0,1.0,3.0,9.0,5.297507126667263,0.0
1.004345785337554,30.02172892668777,1.0,1.004345785337554,3.0,1.995654214662446,1.0,3.0,10.991308429324892,4.008691570675108,0.0
2.0,35.0,1.0,2.0,3.0,1.0,1.0,3.0,9.0,5.5435579369913786,0.0
