Number_of_casualties,minute,Age_band_of_driver,Number_of_vehicles_involved,Light_conditions,Day_of_week,Types_of_Junction,session,hour,Lanes_or_Medians,Accident_severity
2.273991200078588,0.0,2.5479824001571756,1.636995600039294,1.9109868001178816,2.0,7.0,2.0890131998821184,19.089013199882118,1.363004399960706,0.0
1.5929035055480747,0.0,0.5929035055480747,1.2964517527740373,0.889355258322112,2.0,7.0,3.1106447416778877,20.110644741677888,2.5929035055480747,0.0
1.0,0.0,1.0992387535532382,1.0,0.0,1.450380623223381,6.010685121802085,3.175570934835071,20.175570934835072,2.549619376776619,0.0
2.5662236144100974,0.0,3.1324472288201948,1.7831118072050487,2.3493354216151463,2.0,7.0,1.6506645783848537,18.650664578384855,1.2168881927949513,0.0
1.0,0.0,3.9221279634152713,1.0,0.0,0.03893601829236437,3.470084832926256,1.0584040274385464,18.058404027438545,3.9610639817076354,0.0
2.0114307063047585,0.0,1.0114307063047585,1.5057153531523793,1.5171460594571378,2.0,7.0,2.4828539405428622,19.482853940542864,2.0,0.0
2.912504955426149,0.0,1.9125049554261488,1.9562524777130745,2.868757433139223,2.0,7.0,1.1312425668607768,18.131242566860777,2.0,0.0
1.1291621482867082,0.0,0.12916214828670824,1.0645810741433541,0.19374322243006237,2.0,7.0,3.8062567775699376,20.80625677756994,2.0,0.0
2.1230803892475985,0.0,1.1230803892475985,1.5615401946237992,1.6846205838713977,2.0,7.0,2.3153794161286023,19.315379416128604,2.0,0.0
2.809198357397213,0.0,1.809198357397213,1.9045991786986065,2.7137975360958198,2.0,7.0,1.2862024639041802,18.286202463904182,2.0,0.0
2.0172417906293587,0.0,2.034483581258717,1.5086208953146794,1.5258626859440376,2.0,7.0,2.4741373140559624,19.474137314055962,1.4913791046853206,0.0
2.000335580281268,0.0,1.0003355802812683,1.500167790140634,1.5005033704219026,2.0,7.0,2.4994966295780974,19.499496629578097,3.000335580281268,0.0
2.1594663354094763,0.0,1.1594663354094765,1.5797331677047382,1.739199503114215,2.0,7.0,2.260800496885785,19.260800496885786,2.0,0.0
1.7570415997751552,0.0,0.7570415997751552,1.3785207998875775,1.1355623996627329,2.0,7.0,2.864437600337267,19.86443760033727,2.0,0.0
2.0383779395806805,0.0,1.0383779395806803,1.5191889697903402,1.5575669093710203,2.0,7.0,2.4424330906289797,19.44243309062898,3.0383779395806805,0.0
1.2803726222666598,0.0,0.2803726222666598,1.14018631113333,0.42055893339998973,2.0,7.0,3.57944106660001,20.579441066600012,2.0,0.0
2.4555594162855447,0.0,2.9111188325710895,1.7277797081427724,2.183339124428317,2.0,7.0,1.8166608755716829,18.81666087557168,1.2722202918572276,0.0
1.0328277442816531,0.0,0.03282774428165314,1.0164138721408267,0.049241616422479706,2.0,7.0,3.9507583835775204,20.95075838357752,2.0,0.0
1.4329338640810088,0.0,0.8658677281620175,1.2164669320405044,0.6494007961215131,2.0,7.0,3.350599203878487,20.350599203878488,1.7835330679594956,0.0
2.895447005265284,0.0,1.8954470052652839,1.947723502632642,2.8431705078979257,2.0,7.0,1.1568294921020743,18.156829492102073,2.0,0.0
1.9078204408303046,0.0,0.9078204408303046,1.4539102204151524,1.3617306612454567,2.0,7.0,2.6382693387545433,19.638269338754544,2.9078204408303048,0.0
1.0,0.0,2.2882812383460753,1.0,0.0,0.8558593808269623,4.940546885488532,2.2837890712404434,19.28378907124044,3.1441406191730374,0.0
2.4890641697437186,0.0,1.4890641697437186,1.7445320848718593,2.233596254615578,2.0,7.0,1.7664037453844221,18.766403745384423,3.4890641697437186,0.0
1.0,0.0,0.5816067518168415,1.0,0.0,1.7091966240915792,6.476553923364842,3.563794936137369,20.56379493613737,2.2908033759084208,0.0
2.986010201995474,0.0,1.9860102019954737,1.993005100997737,2.9790153029932105,2.0,7.0,1.0209846970067895,18.02098469700679,2.0,0.0
1.844418382911581,0.0,0.844418382911581,1.4222091914557904,1.2666275743673716,2.0,7.0,2.7333724256326284,19.733372425632627,2.0,0.0
1.0000400550602302,0.0,8.011012046038601e-05,1.0000200275301152,6.008259034528951e-05,2.0,7.0,3.999939917409655,20.999939917409655,1.9999799724698848,0.0
2.590142196597869,0.0,3.1802843931957376,1.7950710982989344,2.3852132948968032,2.0,7.0,1.6147867051031968,18.614786705103196,1.2049289017010656,0.0
1.1584791956007094,0.0,0.3169583912014189,1.0792395978003548,0.23771879340106417,2.0,7.0,3.762281206598936,20.762281206598935,1.9207604021996452,0.0
1.9420140762468057,0.0,0.9420140762468057,1.4710070381234028,1.4130211143702085,2.0,7.0,2.5869788856297915,19.58697888562979,2.0,0.0
1.4685206309675707,0.0,0.4685206309675707,1.2342603154837852,0.702780946451356,2.0,7.0,3.297219053548644,20.297219053548645,2.0,0.0
1.0,0.0,0.66277639405171,1.0,0.0,1.668611802974145,6.4035012453534605,3.5029177044612174,20.50291770446122,2.3313881970258548,0.0
1.436204176757717,0.0,0.43620417675771694,1.2181020883788585,0.6543062651365754,2.0,7.0,3.3456937348634246,20.345693734863424,2.436204176757717,0.0
2.3402628998183275,0.0,1.3402628998183272,1.6701314499091637,2.0103943497274908,2.0,7.0,1.9896056502725092,18.98960565027251,3.3402628998183275,0.0
2.185727985365737,0.0,1.185727985365737,1.5928639926828685,1.7785919780486055,2.0,7.0,2.2214080219513948,19.221408021951394,2.0,0.0
1.0,0.0,0.2597714820875696,1.0,0.0,1.8701142589562152,6.766205666121188,3.8051713884343226,20.805171388434324,2.129885741043785,0.0
2.4660172939106113,0.0,1.466017293910611,1.7330086469553057,2.1990259408659165,2.0,7.0,1.8009740591340835,18.800974059134084,2.0,0.0
2.0840121802450318,0.0,1.0840121802450315,1.5420060901225159,1.6260182703675472,2.0,7.0,2.373981729632453,19.373981729632455,2.0,0.0
1.1754290422592366,0.0,0.3508580845184732,1.0877145211296182,0.2631435633888549,2.0,7.0,3.736856436611145,20.736856436611145,1.9122854788703818,0.0
1.0,0.0,1.6421876275837657,1.0,0.0,1.1789061862081172,5.522031135174611,2.768359279312176,19.768359279312175,2.821093813791883,0.0
1.0,0.0,2.665989495761074,1.0,0.0,0.6670052521194629,4.600609453815033,2.0005078781791945,19.000507878179196,3.3329947478805373,0.0
1.3821388047654282,0.0,0.38213880476542816,1.191069402382714,0.5732082071481422,2.0,7.0,3.4267917928518576,20.42679179285186,2.0,0.0
1.0,0.0,2.716562669578086,1.0,0.0,0.641718665210957,4.555093597379722,1.9625779978164353,18.962577997816435,3.358281334789043,0.0
1.5320744339031658,0.0,1.0641488678063316,1.2660372169515828,0.7981116508547487,2.0,7.0,3.2018883491452512,20.20188834914525,1.7339627830484172,0.0
2.5285170833282997,0.0,3.0570341666566,1.7642585416641499,2.29277562499245,2.0,7.0,1.70722437500755,18.70722437500755,1.2357414583358501,0.0
1.0603646213614522,0.0,0.06036462136145215,1.030182310680726,0.09054693204217823,2.0,7.0,3.9094530679578217,20.909453067957823,2.0,0.0
2.2209236661709135,0.0,1.2209236661709135,1.6104618330854568,1.8313854992563703,2.0,7.0,2.1686145007436295,19.16861450074363,2.0,0.0
1.0,0.0,3.8857529647374243,1.0,0.0,0.05712351763128787,3.502822331736318,1.0856852764469318,18.08568527644693,3.942876482368712,0.0
1.0,0.0,0.7034000150765012,1.0,0.0,1.6482999924617494,6.366939986431149,3.472449988692624,20.472449988692624,2.3517000075382506,0.0
2.7815196338703045,0.0,1.7815196338703045,1.8907598169351523,2.6722794508054566,2.0,7.0,1.3277205491945434,18.327720549194545,3.7815196338703045,0.0
1.0,0.0,2.4281944990434203,1.0,0.0,0.7859027504782898,4.814624950860922,2.178854125717435,19.178854125717436,3.21409724952171,0.0
1.0,0.0,2.376328549088919,1.0,0.0,0.8118357254555404,4.8613043058199725,2.2177535881833106,19.21775358818331,3.1881642745444596,0.0
2.2983733200488645,0.0,1.2983733200488647,1.6491866600244323,1.9475599800732972,2.0,7.0,2.0524400199267028,19.052440019926703,2.0,0.0
2.9848347975556235,0.0,1.9848347975556233,1.9924173987778118,2.977252196333435,2.0,7.0,1.0227478036665651,18.022747803666565,2.0,0.0
1.0,0.0,0.3531076284761965,1.0,0.0,1.8234461857619018,6.682203134371423,3.7351692786428528,20.735169278642854,2.1765538142380985,0.0
1.3271354226489327,0.0,0.3271354226489327,1.1635677113244665,0.49070313397339904,2.0,7.0,3.509296866026601,20.509296866026602,2.0,0.0
1.0,0.0,2.450781230247309,1.0,0.0,0.7746093848763456,4.794296892777422,2.1619140773145182,19.161914077314517,3.225390615123654,0.0
2.620662319138166,0.0,1.6206623191381662,1.810331159569083,2.4309934787072494,2.0,7.0,1.5690065212927506,18.56900652129275,2.0,0.0
1.0833407926853509,0.0,0.08334079268535088,1.0416703963426754,0.12501118902802633,2.0,7.0,3.8749888109719737,20.874988810971974,2.083340792685351,0.0
2.7762371313602507,0.0,3.552474262720501,1.8881185656801254,2.6643556970403757,2.0,7.0,1.3356443029596243,18.335644302959626,1.1118814343198746,0.0
1.3124805262374,0.0,0.31248052623739997,1.1562402631187,0.46872078935609995,2.0,7.0,3.5312792106439,20.5312792106439,2.0,0.0
2.1187236704396257,0.0,1.118723670439626,1.5593618352198129,1.678085505659439,2.0,7.0,2.321914494340561,19.32191449434056,2.0,0.0
2.533384490375778,0.0,1.533384490375778,1.766692245187889,2.300076735563667,2.0,7.0,1.699923264436333,18.699923264436332,2.0,0.0
2.3271353516891464,0.0,1.3271353516891464,1.6635676758445732,1.9907030275337196,2.0,7.0,2.0092969724662804,19.00929697246628,2.0,0.0
2.5253620507718098,0.0,1.5253620507718098,1.7626810253859049,2.288043076157715,2.0,7.0,1.7119569238422851,18.711956923842287,2.0,0.0
1.5863514465451212,0.0,0.5863514465451212,1.2931757232725607,0.8795271698176818,2.0,7.0,3.1204728301823184,20.12047283018232,2.5863514465451214,0.0
1.0,40.55985647056585,2.0,1.8600358823585372,3.0,5.139964117641463,7.0,4.7200717647170745,15.300179411792687,4.0,0.0
1.0,44.0,2.2575024368477137,1.0,3.0,4.969990252609145,7.0,3.5150048736954274,11.515004873695426,4.515004873695427,0.0
1.0,41.14650503518473,2.0,1.7133737412038164,3.0,5.286626258796184,7.0,4.426747482407633,14.566868706019083,4.0,0.0
1.0,43.14586942946973,1.7864673573674308,1.1067663213162846,3.0,5.786467357367431,7.0,3.213532642632569,11.533831606581423,4.0,0.0
1.0,36.53309615611082,0.13327403902770563,1.9333629804861472,3.0,4.133274039027706,7.0,4.866725960972294,15.666814902430737,4.0,0.0
1.0,44.281334895920246,2.0,1.0,3.0,4.8746604163190295,5.311990624478543,3.5626697918404853,11.844004687760728,4.0,0.0
1.0,42.97615572699961,1.744038931749902,1.127980534125049,3.0,5.744038931749902,7.0,3.255961068250098,11.639902670625245,4.0,0.0
1.0,44.125620382276814,2.0,1.0,3.0,5.497518470892757,6.246277706339135,3.2512407645536214,11.376861146830432,4.0,0.0
1.0,37.67714007162877,0.41928501790719297,1.7903574910464035,3.0,4.4192850179071925,7.0,4.5807149820928075,14.951787455232019,4.0,0.0
1.0,40.86914278863032,1.21728569715758,1.78271430284242,3.0,5.21728569715758,7.0,4.56542860568484,14.9135715142121,4.0,0.0
1.0,44.672864654297044,2.0,1.0,3.0,3.3085413828118275,2.962812074217741,4.345729308594086,13.01859396289113,4.0,0.0
1.0,36.17665397786837,0.04416349446709256,1.9779182527664538,3.0,4.044163494467092,7.0,4.955836505532908,15.88959126383227,4.0,0.0
1.0,44.97147622959724,2.0,1.0,3.0,2.1140950816110378,1.171142622416557,4.942952459194482,13.914428688791721,4.0,0.0
1.0,44.725547131956034,2.0,1.0,3.0,3.0978114721758674,2.6467172082638015,4.451094263912067,13.1766413958681,4.0,0.0
1.0,37.272976504545085,0.31824412613627184,1.840877936931864,3.0,4.318244126136272,7.0,4.681755873863728,15.20438968465932,4.0,0.0
1.0,44.0,2.7763731460437535,1.0,3.0,2.894507415824986,7.0,4.552746292087507,12.552746292087507,5.552746292087507,0.0
1.0,43.69103291306717,2.0,1.077241771733208,3.0,5.922758228266792,7.0,3.154483543466416,11.38620885866604,4.0,0.0
1.0,44.631381634413934,2.0,1.0,3.0,3.4744734623442666,3.2117101935164,4.262763268827866,12.8941449032418,4.0,0.0
1.0,44.413939800386906,2.0,1.0,3.0,4.34424079845237,4.516361197678555,3.827879600773815,12.241819401160722,4.0,0.0
1.0,44.489163889147434,2.0,1.0,3.0,4.043344443410275,4.065016665115412,3.9783277782948625,12.467491667442294,4.0,0.0
1.0,43.114135947288645,2.0,1.2214660131778396,3.0,5.77853398682216,7.0,3.4429320263556793,12.107330065889197,4.0,0.0
1.0,44.02946238220986,2.0,1.0,3.0,5.8821504711605614,6.823225706740843,3.0589247644197193,11.088387146629579,4.0,0.0
1.0,44.89900172899447,2.0,1.0,3.0,2.4039930840221135,1.6059896260331703,4.798003457988943,13.697005186983414,4.0,0.0
1.0,36.617659082965545,0.1544147707413872,1.9227926146293064,3.0,4.154414770741387,7.0,4.845585229258613,15.613963073146532,4.0,0.0
1.0,44.0,2.74119200238357,1.0,3.0,3.0352319904657197,7.0,4.48238400476714,12.482384004767141,5.48238400476714,0.0
1.0,41.025560586664,1.2563901466659995,1.7436098533340005,3.0,5.256390146665999,7.0,4.487219706668001,14.718049266670004,4.0,0.0
1.0,40.664575711170585,1.1661439277926458,1.8338560722073542,3.0,5.166143927792646,7.0,4.6677121444147085,15.16928036103677,4.0,0.0
1.0,42.75264560011804,2.0,1.3118385999704896,3.0,5.68816140002951,7.0,3.623677199940979,12.55919299985245,4.0,0.0
1.0,40.719668502919454,1.1799171257298635,1.8200828742701365,3.0,5.1799171257298635,7.0,4.640165748540273,15.100414371350682,4.0,0.0
1.0,44.0,2.676665011553818,1.0,3.0,3.293339953784727,7.0,4.353330023107636,12.353330023107636,5.353330023107636,0.0
1.0,40.8496366001019,1.2124091500254766,1.7875908499745234,3.0,5.212409150025477,7.0,4.575181699949047,14.937954249872618,4.0,0.0
1.0,44.0,2.8536042650631175,1.0,3.0,2.5855829397475296,7.0,4.707208530126235,12.707208530126236,5.707208530126235,0.0
1.0,44.0,2.890268569267599,1.0,3.0,2.438925722929603,7.0,4.780537138535198,12.780537138535198,5.780537138535198,0.0
1.0,43.831183796304465,1.9577959490761165,1.0211020254619418,3.0,5.957795949076116,7.0,3.0422040509238837,11.105510127309708,4.0,0.0
1.0,42.15273357589714,1.538183393974284,1.461816606025716,3.0,5.538183393974284,7.0,3.923633212051432,13.30908303012858,4.0,0.0
1.0,44.94889473637336,2.0,1.0,3.0,2.2044210545065615,1.3066315817598424,4.8977894727467195,13.84668420912008,4.0,0.0
1.0,41.692385353195576,2.0,1.5769036617011059,3.0,5.423096338298894,7.0,4.153807323402212,13.88451830850553,4.0,0.0
1.0,44.715976170719195,2.0,1.0,3.0,3.136095317123216,2.7041429756848245,4.431952341438392,13.147928512157588,4.0,0.0
1.0,42.660795778558345,1.6651989446395858,1.3348010553604142,3.0,5.665198944639586,7.0,3.6696021107208283,12.67400527680207,4.0,0.0
1.0,43.628948018172835,1.9072370045432085,1.0927629954567915,3.0,5.907237004543209,7.0,3.185525990913583,11.463814977283958,4.0,0.0
1.0,44.57668247032917,2.0,1.0,3.0,3.693270118683343,3.539905178025015,4.153364940658328,12.730047410987492,4.0,0.0
1.0,40.579300203368504,1.1448250508421267,1.4275874745789365,3.0,5.144825050842127,7.0,3.855174949157873,13.137937372894683,4.0,0.0
1.0,43.89963308788404,1.9749082719710112,1.0250917280289888,3.0,5.974908271971011,7.0,3.0501834560579777,11.125458640144945,4.0,0.0
1.0,43.23369378228213,1.8084234455705333,1.0957882772147334,3.0,5.808423445570533,7.0,3.1915765544294667,11.478941386073666,4.0,0.0
1.0,42.14816972564957,2.0,1.462957568587607,3.0,5.537042431412393,7.0,3.925915137175214,13.314787842938035,4.0,0.0
1.0,42.00308385728171,1.5007709643204268,1.4992290356795732,3.0,5.500770964320427,7.0,3.9984580713591464,13.496145178397866,4.0,0.0
1.0,44.496681279577686,2.0,1.0,3.0,4.013274881689247,4.019912322533871,3.9933625591553765,12.490043838733065,4.0,0.0
1.0,41.639144706399094,1.409786176599774,1.295106911700113,3.0,5.4097861765997735,7.0,3.590213823400226,12.475534558500565,4.0,0.0
1.0,41.743000793167546,2.0,1.5642498017081141,3.0,5.435750198291886,7.0,4.128499603416229,13.82124900854057,4.0,0.0
1.0,44.0,2.4886992359378906,1.0,3.0,4.045203056248438,7.0,3.977398471875781,11.977398471875782,4.977398471875781,0.0
1.0,43.006392426872644,2.0,1.2484018932818381,3.0,5.751598106718162,7.0,3.4968037865636763,12.242009466409192,4.0,0.0
1.0,38.95425958768048,0.7385648969201215,1.6307175515399392,3.0,4.7385648969201215,7.0,4.2614351030798785,14.153587757699697,4.0,0.0
1.0,40.945309702129904,1.2363274255324757,1.7636725744675243,3.0,5.236327425532476,7.0,4.527345148935049,14.818362872337621,4.0,0.0
1.0,43.75916765804732,1.9397919145118299,1.0602080854881701,3.0,5.93979191451183,7.0,3.1204161709763403,11.30104042744085,4.0,0.0
1.0,44.0,2.182499152645927,1.0,3.0,5.270003389416293,7.0,3.3649983052918535,11.364998305291854,4.364998305291854,0.0
1.0,38.313324103138,0.5783310257844998,1.71083448710775,3.0,4.5783310257845,7.0,4.4216689742155,14.55417243553875,4.0,0.0
1.0,42.39169093688195,1.5979227342204876,1.4020772657795124,3.0,5.597922734220488,7.0,3.804154531559025,13.010386328897562,4.0,0.0
1.0,41.65795606019621,1.414489015049054,1.585510984950946,3.0,5.414489015049054,7.0,4.171021969901892,13.92755492475473,4.0,0.0
1.0,39.789813231361826,0.9474533078404568,1.5262733460797717,3.0,4.947453307840457,7.0,4.052546692159543,13.631366730398858,4.0,0.0
1.0,43.32044355744215,2.0,1.1698891106394638,3.0,5.830110889360536,7.0,3.3397782212789275,11.84944555319732,4.0,0.0
1.0,44.60717981161825,2.0,1.0,3.0,3.571280753527004,3.356921130290506,4.214359623236498,12.821539434854747,4.0,0.0
1.0,43.54030936955957,2.0,1.1149226576101063,3.0,5.885077342389894,7.0,3.2298453152202127,11.57461328805053,4.0,0.0
1.0,37.543947034178494,0.38598675854462283,1.8070066207276887,3.0,4.385986758544623,7.0,4.614013241455377,15.035033103638444,4.0,0.0
1.0,41.99538748358657,2.0,1.501153129103357,3.0,5.498846870896643,7.0,4.002306258206714,13.505765645516785,4.0,0.0
1.0,43.729794251988615,1.9324485629971535,1.0675514370028465,3.0,5.932448562997154,7.0,3.135102874005693,11.337757185014233,4.0,0.0
1.0,36.10566634930623,0.026416587326558272,1.9867917063367209,3.0,4.026416587326558,7.0,4.973583412673442,15.933958531683604,4.0,0.0
1.0,42.19818185240678,1.5495454631016963,1.4504545368983037,3.0,5.549545463101696,7.0,3.9009090737966075,13.252272684491519,4.0,0.0
1.0,41.2004560256611,1.3001140064152739,1.6998859935847261,3.0,5.300114006415273,7.0,4.399771987169452,14.499429967923632,4.0,0.0
1.0,43.41964672730274,1.8549116818256848,1.1450883181743152,3.0,5.854911681825685,7.0,3.2901766363486304,11.725441590871576,4.0,0.0
1.0,43.4208490232538,2.0,1.1447877441865493,3.0,5.85521225581345,7.0,3.2895754883730985,11.723938720932747,4.0,0.0
1.0,44.156287099852875,2.0,1.0,3.0,5.374851600588499,6.062277400882749,3.3125741997057503,11.468861299558625,4.0,0.0
1.0,44.0,2.152615267120367,1.0,3.0,5.389538931518532,7.0,3.305230534240734,11.305230534240735,4.305230534240734,0.0
1.0,44.13825241885675,2.0,1.0,3.0,5.446990324573003,6.170485486859505,3.2765048377134987,11.414757256570248,4.0,0.0
1.0,44.0,2.9854767295705464,1.0,3.0,2.0580930817178147,7.0,4.970953459141093,12.970953459141093,5.970953459141093,0.0
1.0,41.18298893815849,1.295747234539621,1.3521263827301895,3.0,5.295747234539621,7.0,3.704252765460379,12.760631913650947,4.0,0.0
1.0,44.1918042050118,2.0,1.0,3.0,5.2327831799528175,5.849174769929226,3.3836084100235913,11.575412615035386,4.0,0.0
1.0,44.0,2.4245464439114457,1.0,3.0,4.301814224354217,7.0,3.8490928878228914,11.849092887822891,4.849092887822891,0.0
1.0,41.98926298523506,1.497315746308765,1.502684253691235,3.0,5.4973157463087645,7.0,4.00536850738247,13.513421268456176,4.0,0.0
1.0,40.315057164887776,1.078764291221944,1.460617854389028,3.0,5.078764291221944,7.0,3.921235708778056,13.30308927194514,4.0,0.0
1.0,44.45617923240242,2.0,1.0,3.0,4.1752830703903285,4.262924605585492,3.9123584648048357,12.368537697207254,4.0,0.0
1.0,41.11587914202334,2.0,1.721030214494165,3.0,5.278969785505835,7.0,4.44206042898833,14.605151072470825,4.0,0.0
1.0,38.59638491731771,0.6490962293294258,1.675451885335287,3.0,4.649096229329426,7.0,4.350903770670574,14.377259426676435,4.0,0.0
1.0,42.69050875126142,1.6726271878153542,1.3273728121846458,3.0,5.672627187815355,7.0,3.6547456243692915,12.636864060923228,4.0,0.0
1.0,43.26315637569795,1.815789093924488,1.184210906075512,3.0,5.815789093924488,7.0,3.368421812151024,11.92105453037756,4.0,0.0
1.0,41.202433196381655,1.3006082990954138,1.6993917009045862,3.0,5.300608299095414,7.0,4.3987834018091725,14.496958504522931,4.0,0.0
1.0,44.0,2.3269288351911577,1.0,3.0,4.692284659235369,7.0,3.6538576703823153,11.653857670382315,4.653857670382315,0.0
1.0,44.97741518596842,2.0,1.0,3.0,2.090339256126323,1.135508884189484,4.954830371936838,13.932245557905258,4.0,0.0
1.0,38.160588875455716,0.5401472188639291,1.7299263905680355,3.0,4.540147218863929,7.0,4.459852781136071,14.649631952840178,4.0,0.0
1.0,44.385992846811114,2.0,1.0,3.0,4.456028612755556,4.684042919133334,3.771985693622222,12.157978540433334,4.0,0.0
1.0,44.99983847467319,2.0,1.0,3.0,2.0006461013072463,1.0009691519608692,4.999676949346377,13.999515424019565,4.0,0.0
1.0,44.0,2.134114143459573,1.0,3.0,5.463543426161708,7.0,3.268228286919146,11.268228286919147,4.268228286919146,0.0
3.0,32.0,3.0,2.0,0.0,2.0,1.0,2.0,3.0,3.4829554431430307,0.0
3.0,32.0,1.4150412870500872,2.0,0.0,2.0,1.0,2.0,3.0,2.943360858033391,0.0
2.875906446054523,32.37228066183643,2.7518128921090463,2.0,0.3722806618364308,1.8759064460545232,1.0,2.124093553945477,3.744561323672862,4.248187107890954,0.0
3.0,32.0,3.0,2.0,0.0,2.0,1.0,2.0,3.0,3.040444724651829,0.0
3.0,32.0,0.830865218301831,2.0,0.0,2.0,1.0,2.0,3.0,2.5539101455345543,0.0
2.577787488034023,33.26663753589793,2.1555749760680456,2.0,1.2666375358979312,1.5777874880340228,1.0,2.422212511965977,5.533275071795862,3.1555749760680456,0.0
3.0,32.0,3.0,2.0,0.0,2.0,1.0,2.0,3.0,2.978521233813931,0.0
3.0,32.0,3.0,2.0,0.0,2.0,1.0,2.0,3.0,2.6013818869745338,0.0
2.0409183943726554,34.87724481688203,1.0818367887453106,2.0,2.877244816882034,1.0409183943726554,1.0,2.9590816056273446,8.754489633764068,2.081836788745311,0.0
2.583255219974582,33.250234340076254,2.166510439949164,2.0,1.2502343400762546,1.583255219974582,1.0,2.416744780025418,5.500468680152509,3.166510439949164,0.0
3.0,32.0,3.0,2.0,0.0,2.0,1.0,2.0,3.0,2.845393545313796,0.0
2.2302117961685073,34.30936461149448,1.4604235923370146,2.0,2.309364611494478,1.2302117961685073,1.0,2.7697882038314927,7.618729222988956,2.4604235923370146,0.0
2.2926409084264154,34.12207727472075,1.5852818168528309,2.0,2.1220772747207537,1.2926409084264154,1.0,2.7073590915735846,7.244154549441507,2.585281816852831,0.0
3.0,32.0,1.3961707911373242,2.0,0.0,2.0,1.0,2.0,3.0,2.930780527424883,0.0
3.0,32.0,3.0,2.0,0.0,2.0,1.0,2.0,3.0,3.7251178298472842,0.0
2.7308984199169464,32.80730474024916,2.4617968398338927,2.0,0.8073047402491609,1.7308984199169464,1.0,2.2691015800830536,4.614609480498322,3.4617968398338927,0.0
3.0,32.0,1.2155963364761444,2.0,0.0,2.0,1.0,2.0,3.0,2.810397557650763,0.0
3.0,32.0,3.0,2.0,0.0,2.0,1.0,2.0,3.0,3.407285344546341,0.0
3.0,32.0,3.0,2.0,0.0,2.0,1.0,2.0,3.0,2.524838628105345,0.0
3.0,32.0,3.0,2.0,0.0,2.0,1.0,2.0,3.0,3.733766889722375,0.0
2.707197989020912,32.878406032937264,2.4143959780418247,2.0,0.8784060329372629,1.7071979890209124,1.0,2.292802010979088,4.756812065874525,3.4143959780418247,0.0
2.9141118158904615,32.25766455232861,2.828223631780923,2.0,0.25766455232861507,1.9141118158904615,1.0,2.0858881841095385,3.51532910465723,3.828223631780923,0.0
2.4335053655668006,33.6994839032996,1.867010731133601,2.0,1.6994839032995985,1.4335053655668006,1.0,2.5664946344331994,6.398967806599197,5.132989268866399,0.0
3.0,32.0,2.2309370335006284,2.0,0.0,2.0,1.0,2.0,3.0,3.487291355667086,0.0
2.0834362853224313,34.7496911440327,1.166872570644863,2.0,2.749691144032705,1.0834362853224315,1.0,2.9165637146775687,8.49938228806541,5.833127429355137,0.0
3.0,32.0,1.938518127508618,2.0,0.0,2.0,1.0,2.0,3.0,3.292345418339079,0.0
3.0,32.0,3.0,2.0,0.0,2.0,1.0,2.0,3.0,3.474107607719736,0.0
2.117565740268219,34.64730277919534,1.2351314805364382,2.0,2.6473027791953427,1.117565740268219,1.0,2.882434259731781,8.294605558390685,5.764868519463562,0.0
3.0,32.0,3.0,2.0,0.0,2.0,1.0,2.0,3.0,3.425679606681636,0.0
3.0,32.0,3.0,2.0,0.0,2.0,1.0,2.0,3.0,3.6524502577456053,0.0
3.0,32.0,3.0,2.0,0.0,2.0,1.0,2.0,3.0,2.129958122522786,0.0
3.0,32.0,3.0,2.0,0.0,2.0,1.0,2.0,3.0,3.9875057160951908,0.0
3.0,32.0,0.6542469456080835,2.0,0.0,2.0,1.0,2.0,3.0,2.436164630405389,0.0
2.009986773038368,34.970039680884895,1.0199735460767358,2.0,2.9700396808848963,1.009986773038368,1.0,2.990013226961632,8.940079361769794,2.019973546076736,0.0
2.8354066042666615,32.49378018720002,2.6708132085333234,2.0,0.49378018720001493,1.8354066042666617,1.0,2.1645933957333385,3.98756037440003,3.6708132085333234,0.0
3.0,32.0,3.0,2.0,0.0,2.0,1.0,2.0,3.0,3.3896755263366405,0.0
2.4301581893236226,33.70952543202913,1.860316378647245,2.0,1.7095254320291327,1.4301581893236226,1.0,2.5698418106763774,6.419050864058265,2.860316378647245,0.0
3.0,32.0,3.0,2.0,0.0,2.0,1.0,2.0,3.0,3.4943015802012307,0.0
2.4568225833426016,33.62953224997219,1.9136451666852028,2.0,1.6295322499721958,1.4568225833426014,1.0,2.5431774166573984,6.259064499944392,2.913645166685203,0.0
3.0,32.0,0.28889581821758137,2.0,0.0,2.0,1.0,2.0,3.0,2.1925972121450545,0.0
3.0,32.0,3.0,2.0,0.0,2.0,1.0,2.0,3.0,3.4404323381365236,0.0
2.2227795972253013,34.33166120832409,1.445559194450603,2.0,2.3316612083240953,1.2227795972253015,1.0,2.7772204027746987,7.663322416648191,5.5544408055493975,0.0
3.0,32.0,3.0,2.0,0.0,2.0,1.0,2.0,3.0,3.0893375561274454,0.0
2.055998464812886,34.832004605561345,1.1119969296257721,2.0,2.832004605561342,1.0559984648128862,1.0,2.944001535187114,8.664009211122684,5.888003070374228,0.0
3.0,32.0,3.0,2.0,0.0,2.0,1.0,2.0,3.0,3.2151520462555707,0.0
3.0,32.0,3.0,2.0,0.0,2.0,1.0,2.0,3.0,2.0766920084762317,0.0
2.036902777048608,34.88929166885418,1.0738055540972167,2.0,2.8892916688541748,1.0369027770486083,1.0,2.963097222951392,8.77858333770835,5.926194445902784,0.0
