Number_of_casualties,minute,Age_band_of_driver,Number_of_vehicles_involved,Light_conditions,Day_of_week,Types_of_Junction,session,hour,Lanes_or_Medians,Accident_severity
2.0,22.0,0.0,1.0,0.0,5.0,1.0,4.0,22.0,5.901558689646234,0.0
3.8531145312584476,15.514099140595434,0.0,1.9265572656292238,0.0,3.1468854687415524,1.0,4.0,21.073442734370776,4.146885468741552,0.0
2.934077726534836,18.730727957128074,0.0,1.467038863267418,0.0,4.065922273465164,1.0,4.0,21.53296113673258,5.065922273465164,0.0
2.4782549959051376,20.326107514332016,0.0,1.2391274979525688,0.0,4.521745004094862,1.0,4.0,21.76087250204743,5.521745004094862,0.0
1.5517742090026991,18.862419463018895,0.0,1.4482257909973009,0.0,4.5517742090027,0.5517742090026992,4.0,21.551774209002698,5.103548418005398,0.0
3.667560933580021,16.163536732469925,0.0,1.8337804667900106,0.0,3.332439066419979,1.0,4.0,21.16621953320999,4.332439066419979,0.0
2.5010116391452817,20.246459262991515,0.25050581957264073,1.2505058195726408,0.0,4.498988360854718,1.0,4.0,21.74949418042736,5.498988360854718,0.0
3.828185586314527,15.601350447899156,0.0,1.9140927931572636,0.0,3.171814413685473,1.0,4.0,21.085907206842737,4.171814413685473,0.0
2.129479617495672,21.54682133876515,0.0,1.064739808747836,0.0,4.870520382504328,1.0,4.0,21.935260191252166,5.870520382504328,0.0
1.910642915820027,21.37450041074019,0.0,1.089357084179973,0.0,4.910642915820027,0.9106429158200272,4.0,21.910642915820027,5.821285831640054,0.0
1.4006759415552492,17.804731590886746,0.0,1.5993240584447508,0.0,4.400675941555249,0.4006759415552492,4.0,21.40067594155525,4.801351883110499,0.0
1.4902030449589774,18.431421314712843,0.0,1.5097969550410226,0.0,4.490203044958977,0.4902030449589774,4.0,21.490203044958978,4.980406089917954,0.0
3.3430101591049115,17.29946444313281,0.0,1.6715050795524558,0.0,3.6569898408950885,1.0,4.0,21.328494920447543,4.656989840895088,0.0
2.086891856707196,21.695878501524813,0.0,1.043445928353598,0.0,4.9131081432928045,1.0,4.0,21.9565540716464,5.9131081432928045,0.0
2.5204847378128505,20.178303417655023,0.0,1.2602423689064253,0.0,4.4795152621871495,1.0,4.0,21.739757631093575,5.4795152621871495,0.0
3.4062893627579367,17.07798723034722,0.7031446813789685,1.7031446813789684,0.0,3.5937106372420633,1.0,4.0,21.29685531862103,4.593710637242063,0.0
2.6888031366518645,19.589189021718475,0.0,1.3444015683259323,0.0,4.311196863348135,1.0,4.0,21.65559843167407,5.311196863348135,0.0
1.6953453269818493,19.867417288872947,0.0,1.3046546730181507,0.0,4.695345326981849,0.6953453269818494,4.0,21.69534532698185,4.0,0.0
1.180223037091754,16.261561259642278,0.0,1.819776962908246,0.0,4.1802230370917535,0.1802230370917539,4.0,21.180223037091753,3.0162676445101044,0.0
3.592126123679381,16.42755856712217,0.0,1.7960630618396904,0.0,3.407873876320619,1.0,4.0,21.20393693816031,4.0,0.0
1.2550090614042277,16.785063429829595,0.0,1.7449909385957723,0.0,4.255009061404228,0.25500906140422774,4.0,21.255009061404227,4.0,0.0
3.255250832014985,17.606622087947553,0.0,1.6276254160074926,0.0,3.744749167985015,1.0,4.0,21.372374583992507,4.0,0.0
1.0455948561160855,15.319163992812598,0.0,1.9544051438839145,0.0,4.045594856116085,0.04559485611608538,4.0,21.045594856116086,2.8547138273393022,0.0
1.9789430042106901,21.852601029474833,0.0,1.0210569957893099,0.0,4.978943004210691,0.9789430042106902,4.0,21.97894300421069,3.974731605052828,0.0
2.0,22.0,0.0,1.0,0.0,5.0,1.0,4.0,22.0,4.30528619922689,0.0
1.5401117214539408,18.780782050177585,0.0,1.4598882785460592,0.0,4.540111721453941,0.5401117214539408,4.0,21.54011172145394,4.0,0.0
2.0,22.0,0.0,1.0,0.0,5.0,1.0,4.0,22.0,4.561379686912586,0.0
2.586718686827527,19.946484596103655,0.0,1.2933593434137636,0.0,4.413281313172472,1.0,4.0,21.706640656586238,4.0,0.0
2.0,22.0,0.0,1.0,0.0,5.0,1.0,4.0,22.0,5.960592531937351,0.0
2.088440969652082,21.69045660621771,0.0,1.044220484826041,0.0,4.911559030347918,1.0,4.0,21.95577951517396,4.0,0.0
1.9741021274606458,21.81871489222452,0.0,1.0258978725393542,0.0,4.974102127460646,0.974102127460646,4.0,21.974102127460647,3.968922552952775,0.0
2.0,22.0,0.0,1.0,0.0,5.0,1.0,4.0,22.0,5.870289710878477,0.0
2.0,22.0,0.0,1.0,0.0,5.0,1.0,4.0,22.0,4.3201800819801655,0.0
1.9570227177021438,21.69915902391501,0.0,1.0429772822978562,0.0,4.957022717702144,0.9570227177021439,4.0,21.957022717702145,4.0,0.0
1.5414547208648912,18.79018304605424,0.0,1.4585452791351088,0.0,4.541454720864891,0.5414547208648912,4.0,21.54145472086489,4.0,0.0
2.0,22.0,0.0,1.0,0.0,5.0,1.0,4.0,22.0,5.763781140711654,0.0
2.6121294749395076,19.857546837711723,0.0,1.3060647374697538,0.0,4.387870525060492,1.0,4.0,21.693935262530246,4.0,0.0
2.0,22.0,0.0,1.0,0.0,5.0,1.0,4.0,22.0,5.864502901019426,0.0
3.730552306511645,15.943066927209243,0.0,1.8652761532558224,0.0,3.269447693488355,1.0,4.0,21.134723846744176,4.0,0.0
2.0,22.0,0.0,1.0,0.0,5.0,1.0,4.0,22.0,4.560835765621281,0.0
2.8708783845811294,18.951925653966047,0.0,1.4354391922905647,0.0,4.129121615418871,1.0,4.0,21.564560807709434,4.0,0.0
3.8474761338756407,15.533833531435256,0.0,1.9237380669378203,0.0,3.1525238661243593,1.0,4.0,21.07626193306218,4.0,0.0
2.0,22.0,0.0,1.0,0.0,5.0,1.0,4.0,22.0,4.246573557891334,0.0
1.9381066635097806,21.566746644568465,0.0,1.0618933364902194,0.0,4.938106663509781,0.9381066635097806,4.0,21.93810666350978,4.0,0.0
2.377439203104651,20.67896278913372,0.0,1.1887196015523256,0.0,4.622560796895349,1.0,4.0,21.811280398447675,4.0,0.0
2.451242546706986,20.42065108652555,0.0,1.225621273353493,0.0,4.548757453293014,1.0,4.0,21.774378726646507,4.0,0.0
2.358778026075946,20.74427690873419,0.0,1.179389013037973,0.0,4.641221973924054,1.0,4.0,21.820610986962027,4.0,0.0
1.968287933000806,21.778015531005643,0.0,1.031712066999194,0.0,4.9682879330008065,0.9682879330008062,4.0,21.968287933000806,3.961945519600967,0.0
1.282341073415917,16.97638751391142,0.0,1.717658926584083,0.0,4.282341073415917,0.28234107341591697,4.0,21.282341073415918,4.0,0.0
1.838048053728372,20.866336376098605,0.0,1.161951946271628,0.0,4.838048053728372,0.8380480537283721,4.0,21.83804805372837,4.0,0.0
1.544611040588062,18.812277284116433,0.0,1.455388959411938,0.0,4.544611040588062,0.5446110405880621,4.0,21.544611040588062,3.4535332487056745,0.0
1.8796116416306266,21.157281491414388,0.0,1.1203883583693734,0.0,4.8796116416306266,0.8796116416306267,4.0,21.87961164163063,4.0,0.0
2.7310362217543624,19.44137322385973,0.0,1.3655181108771812,0.0,4.268963778245638,1.0,4.0,21.634481889122817,4.0,0.0
1.6025323747845364,19.217726623491753,0.0,1.3974676252154636,0.0,4.602532374784536,0.6025323747845363,4.0,21.602532374784538,3.5230388497414435,0.0
3.825971951563486,15.6090981695278,0.0,1.912985975781743,0.0,3.174028048436514,1.0,4.0,21.087014024218256,4.0,0.0
3.410633511093959,17.062782711171145,0.0,1.7053167555469795,0.0,3.589366488906041,1.0,4.0,21.29468324445302,4.0,0.0
1.0938578264202876,15.657004784942014,0.0,1.9061421735797124,0.0,4.093857826420288,0.09385782642028762,4.0,21.093857826420287,2.912629391704345,0.0
2.9781926630739997,18.576325679241002,0.0,1.4890963315369998,0.0,4.021807336926001,1.0,4.0,21.510903668463,4.0,0.0
2.3386832987887987,20.814608454239202,0.0,1.1693416493943993,0.0,4.661316701211201,1.0,4.0,21.8306583506056,4.0,0.0
1.5903667562669666,19.132567293868767,0.0,1.4096332437330334,0.0,4.590366756266967,0.5903667562669666,4.0,21.590366756266967,4.0,0.0
1.406321511996878,17.844250583978145,0.0,1.593678488003122,0.0,4.406321511996878,0.4063215119968778,4.0,21.40632151199688,3.2875858143962535,0.0
3.082490329490418,18.211283846783537,0.0,1.541245164745209,0.0,3.917509670509582,1.0,4.0,21.45875483525479,4.0,0.0
3.792610984011646,15.725861555959238,0.0,1.896305492005823,0.0,3.207389015988354,1.0,4.0,21.103694507994177,4.0,0.0
3.184755592459182,17.853355426392863,0.0,1.592377796229591,0.0,3.815244407540818,1.0,4.0,21.40762220377041,4.0,0.0
1.7433691787074603,20.203584250952222,0.0,1.2566308212925397,0.0,4.743369178707461,0.7433691787074604,4.0,21.74336917870746,4.0,0.0
1.0474136704976709,15.331895693483697,0.0,1.9525863295023291,0.0,4.047413670497671,0.04741367049767098,4.0,21.047413670497672,4.0,0.0
1.8260738317539007,20.782516822277305,0.0,1.1739261682460993,0.0,4.8260738317539005,0.8260738317539007,4.0,21.826073831753902,4.0,0.0
1.5235617354320876,18.66493214802461,0.0,1.4764382645679124,0.0,4.523561735432088,0.5235617354320875,4.0,21.523561735432086,4.0,0.0
1.1123494876501332,15.786446413550932,0.0,1.8876505123498668,0.0,4.112349487650133,0.11234948765013308,4.0,21.112349487650132,2.93481938518016,0.0
2.0,22.0,0.0,1.0,0.0,5.0,1.0,4.0,22.0,5.419843681493657,0.0
3.0707648545313684,18.252323009140213,0.0,1.5353824272656842,0.0,3.9292351454686316,1.0,4.0,21.464617572734316,4.0,0.0
1.3121719469242301,17.185203628469612,0.0,1.6878280530757699,0.0,4.31217194692423,0.3121719469242301,4.0,21.31217194692423,4.0,0.0
2.8755869993817047,18.935445502164033,0.0,1.4377934996908524,0.0,4.124413000618295,1.0,4.0,21.56220650030915,4.0,0.0
2.793611764756111,19.22235882335361,0.0,1.3968058823780556,0.0,4.206388235243889,1.0,4.0,21.603194117621943,4.0,0.0
1.3721619596226173,17.60513371735832,0.0,1.6278380403773827,0.0,4.372161959622617,0.37216195962261733,4.0,21.372161959622616,4.0,0.0
1.2629917679120302,16.84094237538421,0.0,1.7370082320879698,0.0,4.26299176791203,0.26299176791203016,4.0,21.26299176791203,4.0,0.0
1.0625397745760763,15.437778422032533,0.0,1.9374602254239237,0.0,4.062539774576076,0.06253977457607618,4.0,21.062539774576077,2.8750477294912913,0.0
2.0,22.0,0.0,1.0,0.0,5.0,1.0,4.0,22.0,5.673091094646954,0.0
2.0,22.0,0.0,1.0,0.0,5.0,1.0,4.0,22.0,5.921385012712658,0.0
1.8841138766351495,21.18879713644605,0.0,1.1158861233648505,0.0,4.8841138766351495,0.8841138766351495,4.0,21.884113876635148,3.8609366519621795,0.0
3.9789469316940753,15.073685739070736,0.0,1.9894734658470377,0.0,3.0210530683059247,1.0,4.0,21.010526534152962,4.0,0.0
2.0,22.0,0.0,1.0,0.0,5.0,1.0,4.0,22.0,4.400603573340352,0.0
2.1618078463240917,21.43367253786568,0.0,1.0809039231620459,0.0,4.838192153675909,1.0,4.0,21.919096076837953,4.0,0.0
3.3136210056980273,17.402326480056907,0.0,1.6568105028490137,0.0,3.6863789943019727,1.0,4.0,21.343189497150988,4.0,0.0
3.3469745756418026,17.28558898525369,0.0,1.6734872878209013,0.0,3.6530254243581974,1.0,4.0,21.3265127121791,4.0,0.0
2.0,22.0,0.0,1.0,0.0,5.0,1.0,4.0,22.0,5.947644516724607,0.0
2.0,22.0,0.0,1.0,0.0,5.0,1.0,4.0,22.0,5.54204737154479,0.0
2.785316662651863,19.25139168071848,0.0,1.3926583313259315,0.0,4.214683337348137,1.0,4.0,21.607341668674067,4.0,0.0
1.0,53.4004216534231,2.199683759932675,1.0,0.0,2.4004216534231,7.0,2.199683759932675,19.999472933221124,4.79978917328845,0.0
1.0,49.17163695824717,2.171636958247172,1.6094543472509426,0.0,0.6094543472509426,7.0,4.0,22.390545652749058,3.5621826109962296,0.0
1.0,54.06167494173652,1.7037437936976105,1.0,0.0,3.0616749417365194,7.0,1.7037437936976105,19.172906322829352,4.46916252913174,0.0
1.0,49.2567058868719,2.256705886871902,1.5810980377093662,0.0,0.5810980377093661,7.0,4.0,22.418901962290633,3.6756078491625357,0.0
1.0,51.77288135964998,4.0,1.0,0.0,1.5457627192999555,4.681355921050066,4.0,23.0,5.227118640350023,0.0
1.0,48.95562569578583,1.9556256957858285,1.6814581014047238,0.0,0.6814581014047238,7.0,4.0,22.318541898595278,3.2741675943811046,0.0
1.0,50.279695483009704,3.2796954830097067,1.2401015056634312,0.0,0.24010150566343114,7.0,4.0,22.759898494336568,5.039593977346275,0.0
2.048653727104396,52.39820496947253,2.951346272895604,1.349551242368132,1.0486537271043959,1.0486537271043959,5.2522437881593405,2.951346272895604,21.601795030527473,5.3008975152637365,0.0
1.0,50.78510663154059,3.7851066315405926,1.0716311228198023,0.0,0.07163112281980244,7.0,4.0,22.928368877180198,5.713475508720791,0.0
1.0,54.26492067222992,1.5513094958275593,1.0,0.0,3.264920672229921,7.0,1.5513094958275593,18.9188491597126,4.367539663885039,0.0
1.2129972767889818,51.28399636905198,3.7870027232110184,1.070999092262994,0.21299727678898184,0.21299727678898184,6.64500453868503,3.7870027232110184,22.716003630948023,5.858001815474012,0.0
1.8963904427363494,52.1951872569818,3.103609557263651,1.2987968142454498,0.8963904427363494,0.8963904427363494,5.506015928772751,3.103609557263651,21.8048127430182,5.4024063715091,0.0
1.0,48.223101262681936,1.22310126268194,1.9256329124393534,0.0,0.9256329124393534,7.0,4.0,22.074367087560645,2.2974683502425863,0.0
1.0,49.32177094619249,2.3217709461924843,1.5594096846025054,0.0,0.5594096846025053,7.0,4.0,22.440590315397493,3.762361261589979,0.0
1.0,51.435759839252455,4.0,1.0,0.0,0.8715196785049062,5.692720482242641,4.0,23.0,5.564240160747547,0.0
3.9786614963896807,54.97154866185291,1.0213385036103193,1.9928871654632268,2.9786614963896807,2.9786614963896807,2.0355641726838654,1.0213385036103193,19.028451338147093,4.0142256690735465,0.0
3.6421884464874803,54.522917928649974,1.3578115535125197,1.8807294821624936,2.6421884464874803,2.6421884464874803,2.596352589187533,1.3578115535125197,19.477082071350026,4.238541035675013,0.0
1.0,51.1363605453446,4.0,1.0,0.0,0.2727210906892066,6.59091836396619,4.0,23.0,5.863639454655397,0.0
1.690855187002671,51.921140249336894,3.309144812997329,1.2302850623342236,0.6908551870026709,0.6908551870026709,5.848574688328882,3.309144812997329,22.078859750663106,5.539429875331553,0.0
1.0,53.569042373245274,2.0732182200660434,1.0,0.0,2.5690423732452756,7.0,2.0732182200660434,19.788697033443405,4.715478813377362,0.0
1.0,51.39760631400593,4.0,1.0,0.0,0.7952126280118468,5.80718105798223,4.0,23.0,5.602393685994077,0.0
1.0,53.14871173351557,2.3884661998633234,1.0,0.0,2.1487117335155688,7.0,2.3884661998633234,20.31411033310554,4.925644133242216,0.0
1.0,50.502417717838604,3.5024177178386053,1.1658607607204647,0.0,0.16586076072046485,7.0,4.0,22.834139239279533,5.336556957118141,0.0
1.0,48.981883473388095,1.981883473388093,1.6727055088706357,0.0,0.6727055088706357,7.0,4.0,22.327294491129365,3.309177964517457,0.0
1.0,49.406291649021966,2.4062916490219695,1.5312361169926767,0.0,0.5312361169926768,7.0,4.0,22.468763883007323,3.8750555320292928,0.0
1.0,54.877728974400796,1.0917032691994022,1.0,0.0,3.877728974400797,7.0,1.0917032691994022,18.152838781999005,4.061135512799602,0.0
1.4014398326491984,51.53525311019893,3.5985601673508016,1.133813277549733,0.40143983264919847,0.40143983264919847,6.330933612251336,3.5985601673508016,22.46474688980107,5.732373444900534,0.0
2.5921637474743653,53.122884996632486,2.4078362525256347,1.5307212491581217,1.592163747474365,1.592163747474365,4.346393754209392,2.4078362525256347,20.877115003367514,4.938557501683757,0.0
1.0,51.62344777926979,4.0,1.0,0.0,1.2468955585395816,5.129656662190627,4.0,23.0,5.376552220730209,0.0
1.0,52.225377525831355,4.0,1.0,0.0,2.4507550516627066,3.3238674225059404,4.0,23.0,4.7746224741686465,0.0
1.6097666214706208,51.81302216196083,3.3902333785293792,1.2032555404902068,0.6097666214706207,0.6097666214706207,5.983722297548965,3.3902333785293792,22.186977838039173,5.5934889190195864,0.0
1.0,48.223822619007464,1.2238226190074615,1.9253924603308463,0.0,0.9253924603308462,7.0,4.0,22.074607539669152,2.298430158676615,0.0
1.0,52.75168726860185,2.6862345485486143,1.0,0.0,1.7516872686018479,7.0,2.6862345485486143,20.81039091424769,5.124156365699076,0.0
1.0,52.72708552342943,2.704685857427927,1.0,0.0,1.7270855234294307,7.0,2.704685857427927,20.84114309571321,5.136457238285285,0.0
1.0,54.14530017262773,1.641024870529205,1.0,0.0,3.145300172627727,7.0,1.641024870529205,19.06837478421534,4.427349913686136,0.0
1.0,48.27744519086676,1.2774451908667577,1.9075182697110806,0.0,0.9075182697110807,7.0,4.0,22.09248173028892,2.369926921155677,0.0
1.0,51.987947524142804,4.0,1.0,0.0,1.975895048285608,4.036157427571588,4.0,23.0,5.012052475857196,0.0
1.0,52.54257845662692,4.0,1.0,0.0,3.0851569132538357,2.372264630119247,4.0,23.0,4.457421543373082,0.0
1.0,51.57576385397013,3.5681771095224035,1.0,0.0,0.5757638539701286,7.0,3.5681771095224035,22.28029518253734,5.712118073014936,0.0
1.0,51.50481822255787,4.0,1.0,0.0,1.0096364451157522,5.485545332326372,4.0,23.0,5.495181777442124,0.0
1.0,53.771961254801596,1.9210290588988053,1.0,0.0,2.771961254801593,7.0,1.9210290588988053,19.53504843149801,4.614019372599204,0.0
3.780241326536343,54.70698843538179,1.219758673463657,1.9267471088454478,2.780241326536343,2.780241326536343,2.366264455772761,1.219758673463657,19.293011564618208,4.146505782309104,0.0
1.3516262331374216,51.468834977516565,3.648373766862578,1.1172087443791405,0.3516262331374216,0.3516262331374216,6.413956278104298,3.648373766862578,22.53116502248344,5.765582511241719,0.0
1.0,51.26877438737081,4.0,1.0,0.0,0.5375487747416221,6.193676837887567,4.0,23.0,5.7312256126291885,0.0
1.0,48.074318288513865,1.0743182885138647,1.975227237162045,0.0,0.9752272371620451,7.0,4.0,22.024772762837955,2.0990910513518197,0.0
1.0,51.18247271839651,4.0,1.0,0.0,0.3649454367930245,6.452581844810464,4.0,23.0,5.817527281603487,0.0
1.0,50.87131230814795,3.8713123081479517,1.042895897284016,0.0,0.042895897284016105,7.0,4.0,22.957104102715984,5.828416410863936,0.0
1.0,53.12701734177091,2.4047369936718175,1.0,0.0,2.12701734177091,7.0,2.4047369936718175,20.341228322786364,4.936491329114545,0.0
1.0,50.32676603714796,3.326766037147964,1.2244113209506786,0.0,0.22441132095067862,7.0,4.0,22.77558867904932,5.1023547161972855,0.0
1.0,51.59525313536682,4.0,1.0,0.0,1.1905062707336382,5.214240593899543,4.0,23.0,5.40474686463318,0.0
2.8536810801434918,53.47157477352466,2.1463189198565082,1.6178936933811638,1.8536810801434915,1.8536810801434915,3.910531533094181,2.1463189198565082,20.528425226475346,4.764212613237673,0.0
1.0,52.404985746665474,2.9462606900008934,1.0,0.0,1.4049857466654752,7.0,2.9462606900008934,21.243767816668157,5.297507126667263,0.0
1.0,52.99130842932489,4.0,1.0,0.0,3.9826168586497843,1.0260747120253235,4.0,23.0,4.008691570675108,0.0
1.0,50.315336905487065,3.315336905487068,1.2282210315043107,0.0,0.22822103150431072,7.0,4.0,22.77177896849569,5.087115873982757,0.0
1.0,52.730550810311634,4.0,1.0,0.0,3.461101620623272,1.8083475690650914,4.0,23.0,4.269449189688364,0.0
1.0,48.37433169210714,1.3743316921071411,1.8752227692976196,0.0,0.8752227692976196,7.0,4.0,22.12477723070238,2.499108922809522,0.0
2.312759197056507,52.75034559607534,2.687240802943493,1.4375863990188358,1.312759197056507,1.312759197056507,4.8120680049058215,2.687240802943493,21.24965440392466,5.124827201962328,0.0
1.0,48.00799106886275,1.007991068862753,1.9973363103790822,0.0,0.9973363103790823,7.0,4.0,22.002663689620917,2.0106547584836707,0.0
1.0,50.15159910027742,3.1515991002774264,1.2828002999075245,0.0,0.28280029990752453,7.0,4.0,22.717199700092475,4.868798800369902,0.0
1.0,50.72680878830876,3.7268087883087606,1.091063737230413,0.0,0.09106373723041306,7.0,4.0,22.908936262769586,5.635745051078348,0.0
1.0,49.298415076474235,2.2984150764742375,1.5671949745085874,0.0,0.5671949745085875,7.0,4.0,22.43280502549141,3.73122010196565,0.0
1.0,50.97758467605818,3.977584676058176,1.0074717746472746,0.0,0.007471774647274665,7.0,4.0,22.992528225352725,5.970112901410902,0.0
1.0,49.57750873533559,2.577508735335593,1.4741637548881357,0.0,0.47416375488813567,7.0,4.0,22.525836245111865,4.103344980447457,0.0
1.0,48.489588625910166,1.4895886259101645,1.8368037913632786,0.0,0.8368037913632785,7.0,4.0,22.163196208636723,2.652784834546886,0.0
1.0,49.74087877252175,2.740878772521747,1.4197070758260844,0.0,0.41970707582608435,7.0,4.0,22.580292924173914,4.321171696695663,0.0
1.0,51.81596947613512,3.38802289289866,1.0,0.0,0.8159694761351197,7.0,3.38802289289866,21.9800381548311,5.59201526193244,0.0
1.0,50.233033348296246,3.233033348296245,1.2556555505679183,0.0,0.25565555056791833,7.0,4.0,22.74434444943208,4.977377797728327,0.0
3.7414246821045647,54.65523290947275,1.2585753178954353,1.9138082273681882,2.7414246821045647,2.7414246821045647,2.4309588631590593,1.2585753178954353,19.34476709052725,4.1723835452636235,0.0
1.0,49.01336188760962,2.0133618876096193,1.662212704130127,0.0,0.6622127041301269,7.0,4.0,22.337787295869873,3.3511491834794924,0.0
1.0,51.32262373255005,4.0,1.0,0.0,0.6452474651000992,6.032128802349851,4.0,23.0,5.677376267449951,0.0
2.3895803822484907,52.85277384299799,2.6104196177515093,1.4631934607494967,1.3895803822484907,1.3895803822484907,4.684032696252515,2.6104196177515093,21.147226157002013,5.0736130785010065,0.0
1.0,49.15621861996376,2.156218619963756,1.6145937933454146,0.0,0.6145937933454146,7.0,4.0,22.385406206654586,3.5416248266183414,0.0
1.0,49.484578767703574,2.4845787677035744,1.5051404107654753,0.0,0.5051404107654752,7.0,4.0,22.494859589234526,3.979438356938099,0.0
1.0,52.57017774220182,4.0,1.0,0.0,3.140355484403642,2.289466773394537,4.0,23.0,4.429822257798179,0.0
1.0,50.98112264182894,3.981122641828942,1.006292452723686,0.0,0.0062924527236860595,7.0,4.0,22.993707547276315,5.974830189105256,0.0
1.8431930497676876,52.12425739969025,3.1568069502323124,1.2810643499225627,0.8431930497676877,0.8431930497676877,5.594678250387187,3.1568069502323124,21.87574260030975,5.437871300154875,0.0
2.7237721362371805,53.29836284831624,2.2762278637628195,1.5745907120790603,1.7237721362371805,1.7237721362371805,4.127046439604699,2.2762278637628195,20.70163715168376,4.850818575841879,0.0
2.616699261310314,53.15559901508042,2.383300738689686,1.5388997537701048,1.616699261310314,1.616699261310314,4.305501231149476,2.383300738689686,20.84440098491958,4.92220049245979,0.0
1.0,50.68775940916786,3.687759409167861,1.1040801969440461,0.0,0.10408019694404624,7.0,4.0,22.895919803055953,5.5836792122238155,0.0
1.0,50.474351669617185,3.4743516696171857,1.1752161101276046,0.0,0.17521611012760474,7.0,4.0,22.824783889872396,5.2991355594895815,0.0
3.2588761691907018,54.01183489225427,1.7411238308092982,1.7529587230635673,2.2588761691907018,2.2588761691907018,3.2352063846821637,1.7411238308092982,19.98816510774573,4.4940825538728655,0.0
1.0,49.3956435449322,2.3956435449322004,1.5347854850225997,0.0,0.5347854850225998,7.0,4.0,22.4652145149774,3.8608580599096007,0.0
1.0,49.080097887076874,2.080097887076871,1.6399673709743765,0.0,0.6399673709743764,7.0,4.0,22.360032629025625,3.4401305161024944,0.0
1.0,54.26700888355082,1.5497433373368854,1.0,0.0,3.2670088835508193,7.0,1.5497433373368854,18.916238895561477,4.366495558224591,0.0
1.0,49.24851995449663,2.248519954496628,1.5838266818344575,0.0,0.5838266818344574,7.0,4.0,22.416173318165544,3.6646932726621704,0.0
1.0,52.255797666354425,3.058151750234183,1.0,0.0,1.2557976663544226,7.0,3.058151750234183,21.430252917056972,5.372101166822789,0.0
1.0,53.093001174561266,2.43024911907905,1.0,0.0,2.0930011745612664,7.0,2.43024911907905,20.383748531798418,4.953499412719367,0.0
1.0,50.60882491364118,3.6088249136411803,1.13039169545294,0.0,0.13039169545293994,7.0,4.0,22.86960830454706,5.47843321818824,0.0
1.0,50.18376830250157,3.1837683025015684,1.2720772324994774,0.0,0.27207723249947724,7.0,4.0,22.727922767500523,4.911691070002091,0.0
1.0,39.0,1.034608792565086,3.0,0.0,4.0,7.0,1.0,19.0,2.7243479876084766,0.0
1.0,39.0,3.041111001141806,3.0,0.0,4.0,7.0,1.0,19.0,5.917777997716388,0.0
1.0,39.00085093409139,2.998298131817225,2.9991490659086124,0.0025528022741627687,4.000850934091387,7.0,1.0034037363655504,18.997447197725837,5.998298131817225,0.0
1.0,39.0,3.8870724235370635,3.0,0.0,4.0,7.0,1.0,19.0,4.225855152925873,0.0
3.8929864457901293,35.14268473894649,1.0713423694732471,2.0356711847366236,2.8929864457901293,2.071342369473247,7.0,1.0,18.035671184736625,4.071342369473247,0.0
1.0,39.0,0.28316201240660943,3.0,0.0,4.0,7.0,1.0,19.0,1.471936687344349,0.0
1.6463846906089201,38.13815374585477,2.5690768729273863,2.784538436463693,0.6463846906089202,3.5690768729273863,7.0,1.0,18.784538436463695,5.569076872927386,0.0
1.0,39.0,3.754657803587358,3.0,0.0,4.0,7.0,1.0,19.0,4.490684392825284,0.0
1.0,39.45646800063321,2.087063998733581,2.5435319993667904,1.3694040018996292,4.45646800063321,7.0,2.8258720025328388,17.63059599810037,5.087063998733581,0.0
1.0,39.07094386771243,2.9290561322875686,2.9290561322875686,0.21283160313729466,4.070943867712431,7.0,1.2837754708497262,18.787168396862704,5.858112264575137,0.0
1.0,39.0,0.6150415646902205,3.0,0.0,4.0,7.0,1.0,19.0,2.025069274483701,0.0
3.4245242700472103,35.76730097327039,1.383650486635193,2.1918252433175964,2.4245242700472103,2.383650486635193,7.0,1.0,18.191825243317595,4.383650486635193,0.0
3.1659325214966683,36.112089971337774,1.5560449856688878,2.278022492834444,2.1659325214966683,2.556044985668888,7.0,1.0,18.278022492834445,4.556044985668888,0.0
3.9896522497708355,35.01379700030555,1.0068985001527762,2.003449250076388,2.9896522497708355,2.006898500152776,7.0,1.0,18.00344925007639,4.006898500152776,0.0
1.0,39.0,3.9921171349526543,3.0,0.0,4.0,7.0,1.0,19.0,4.015765730094691,0.0
1.0,39.0,3.1794204024474135,3.0,0.0,4.0,7.0,1.0,19.0,5.641159195105173,0.0
1.0,39.79541246373296,2.2045875362670397,2.2045875362670397,2.386237391198881,4.79541246373296,7.0,4.181649854931841,16.613762608801117,4.4091750725340795,0.0
1.0,39.0,3.65982409758277,3.0,0.0,4.0,7.0,1.0,19.0,4.68035180483446,0.0
1.0,39.726467936683314,1.5470641266333773,2.2735320633166887,2.179403810049934,4.726467936683312,7.0,3.9058717467332453,16.820596189950066,4.547064126633377,0.0
1.0,39.990900501952424,1.0181989960951494,2.0090994980475747,2.972701505857276,4.990900501952425,7.0,4.963602007809701,16.027298494142723,4.018198996095149,0.0
3.509857750781671,35.65352299895777,1.326761499478886,2.163380749739443,2.509857750781671,2.326761499478886,7.0,1.0,18.163380749739442,4.326761499478886,0.0
1.0,39.0,1.8254481211648403,3.0,0.0,4.0,7.0,1.0,19.0,4.042413535274734,0.0
3.812396861300921,35.25013751826544,1.1250687591327193,2.0625343795663595,2.812396861300921,2.125068759132719,7.0,1.0,18.062534379566358,4.125068759132719,0.0
1.0,39.87516547614116,1.2496690477176813,2.1248345238588406,2.625496428423478,4.875165476141159,7.0,4.500661904564637,16.374503571576522,4.249669047717681,0.0
